lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[20,30)",Autochtoon,3,"[60,70)",Overig,3,4770
"[20,30)",Autochtoon,3,"[60,70)",Surinaams,1,1350
"[20,30)",Autochtoon,3,"[60,70)",Surinaams,2,1000
"[20,30)",Autochtoon,3,"[60,70)",Surinaams,3,520
"[20,30)",Autochtoon,3,"[60,70)",Turks,1,640
"[20,30)",Autochtoon,3,"[60,70)",Turks,2,20
"[20,30)",Autochtoon,3,"[60,70)",Turks,3,60
"[20,30)",Autochtoon,3,"[70,80)",Autochtoon,1,4580
"[20,30)",Autochtoon,3,"[70,80)",Autochtoon,2,4370
"[20,30)",Autochtoon,3,"[70,80)",Autochtoon,3,7160
"[20,30)",Autochtoon,3,"[70,80)",Marokkaans,1,710
"[20,30)",Autochtoon,3,"[70,80)",Marokkaans,2,40
"[20,30)",Autochtoon,3,"[70,80)",Overig,1,1480
"[20,30)",Autochtoon,3,"[70,80)",Overig,2,1780
"[20,30)",Autochtoon,3,"[70,80)",Overig,3,1450
"[20,30)",Autochtoon,3,"[70,80)",Surinaams,1,640
"[20,30)",Autochtoon,3,"[70,80)",Surinaams,2,240
"[20,30)",Autochtoon,3,"[70,80)",Surinaams,3,110
"[20,30)",Autochtoon,3,"[70,80)",Turks,1,430
"[20,30)",Autochtoon,3,"[70,80)",Turks,2,50
"[20,30)",Autochtoon,3,"[80,120]",Autochtoon,1,3760
"[20,30)",Autochtoon,3,"[80,120]",Autochtoon,2,1960
"[20,30)",Autochtoon,3,"[80,120]",Autochtoon,3,2050
"[20,30)",Autochtoon,3,"[80,120]",Marokkaans,1,10
"[20,30)",Autochtoon,3,"[80,120]",Overig,1,220
"[20,30)",Autochtoon,3,"[80,120]",Overig,2,170
"[20,30)",Autochtoon,3,"[80,120]",Overig,3,640
"[20,30)",Marokkaans,1,"[0,20)",Autochtoon,1,2470
"[20,30)",Marokkaans,1,"[0,20)",Autochtoon,2,120
"[20,30)",Marokkaans,1,"[0,20)",Marokkaans,1,5090
"[20,30)",Marokkaans,1,"[0,20)",Marokkaans,2,320
"[20,30)",Marokkaans,1,"[0,20)",Overig,1,2830
"[20,30)",Marokkaans,1,"[0,20)",Overig,2,200
"[20,30)",Marokkaans,1,"[0,20)",Surinaams,1,700
"[20,30)",Marokkaans,1,"[0,20)",Surinaams,2,20
"[20,30)",Marokkaans,1,"[0,20)",Turks,1,1720
"[20,30)",Marokkaans,1,"[0,20)",Turks,2,110
"[20,30)",Marokkaans,1,"[20,30)",Autochtoon,1,240
"[20,30)",Marokkaans,1,"[20,30)",Autochtoon,2,780
"[20,30)",Marokkaans,1,"[20,30)",Autochtoon,3,1070
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,1,640
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,2,1760
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,3,1220
"[20,30)",Marokkaans,1,"[20,30)",Overig,1,370
"[20,30)",Marokkaans,1,"[20,30)",Overig,2,880
"[20,30)",Marokkaans,1,"[20,30)",Overig,3,430
"[20,30)",Marokkaans,1,"[20,30)",Surinaams,1,270
"[20,30)",Marokkaans,1,"[20,30)",Surinaams,2,500
"[20,30)",Marokkaans,1,"[20,30)",Surinaams,3,100
"[20,30)",Marokkaans,1,"[20,30)",Turks,1,220
"[20,30)",Marokkaans,1,"[20,30)",Turks,2,610
"[20,30)",Marokkaans,1,"[20,30)",Turks,3,110
"[20,30)",Marokkaans,1,"[30,40)",Autochtoon,1,190
"[20,30)",Marokkaans,1,"[30,40)",Autochtoon,2,410
"[20,30)",Marokkaans,1,"[30,40)",Autochtoon,3,1090
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,1,680
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,2,890
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,3,410
"[20,30)",Marokkaans,1,"[30,40)",Overig,1,440
"[20,30)",Marokkaans,1,"[30,40)",Overig,2,390
"[20,30)",Marokkaans,1,"[30,40)",Overig,3,1150
"[20,30)",Marokkaans,1,"[30,40)",Surinaams,1,170
"[20,30)",Marokkaans,1,"[30,40)",Surinaams,2,320
"[20,30)",Marokkaans,1,"[30,40)",Surinaams,3,150
"[20,30)",Marokkaans,1,"[30,40)",Turks,1,310
"[20,30)",Marokkaans,1,"[30,40)",Turks,2,530
"[20,30)",Marokkaans,1,"[30,40)",Turks,3,150
"[20,30)",Marokkaans,1,"[40,50)",Autochtoon,1,240
"[20,30)",Marokkaans,1,"[40,50)",Autochtoon,2,550
"[20,30)",Marokkaans,1,"[40,50)",Autochtoon,3,610
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,1,1820
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,2,700
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,3,210
"[20,30)",Marokkaans,1,"[40,50)",Overig,1,630
"[20,30)",Marokkaans,1,"[40,50)",Overig,2,780
"[20,30)",Marokkaans,1,"[40,50)",Overig,3,520
"[20,30)",Marokkaans,1,"[40,50)",Surinaams,1,160
"[20,30)",Marokkaans,1,"[40,50)",Surinaams,2,260
"[20,30)",Marokkaans,1,"[40,50)",Surinaams,3,80
"[20,30)",Marokkaans,1,"[40,50)",Turks,1,700
"[20,30)",Marokkaans,1,"[40,50)",Turks,2,250
"[20,30)",Marokkaans,1,"[40,50)",Turks,3,40
"[20,30)",Marokkaans,1,"[50,60)",Autochtoon,1,640
"[20,30)",Marokkaans,1,"[50,60)",Autochtoon,2,570
"[20,30)",Marokkaans,1,"[50,60)",Autochtoon,3,550
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,1,1120
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,2,320
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,3,120
"[20,30)",Marokkaans,1,"[50,60)",Overig,1,530
"[20,30)",Marokkaans,1,"[50,60)",Overig,2,460
"[20,30)",Marokkaans,1,"[50,60)",Overig,3,280
"[20,30)",Marokkaans,1,"[50,60)",Surinaams,1,270
"[20,30)",Marokkaans,1,"[50,60)",Surinaams,2,340
"[20,30)",Marokkaans,1,"[50,60)",Surinaams,3,70
"[20,30)",Marokkaans,1,"[50,60)",Turks,1,890
"[20,30)",Marokkaans,1,"[50,60)",Turks,2,70
"[20,30)",Marokkaans,1,"[60,70)",Autochtoon,1,500
"[20,30)",Marokkaans,1,"[60,70)",Autochtoon,2,500
"[20,30)",Marokkaans,1,"[60,70)",Autochtoon,3,380
"[20,30)",Marokkaans,1,"[60,70)",Marokkaans,1,590
"[20,30)",Marokkaans,1,"[60,70)",Overig,1,480
"[20,30)",Marokkaans,1,"[60,70)",Overig,2,400
"[20,30)",Marokkaans,1,"[60,70)",Overig,3,190
"[20,30)",Marokkaans,1,"[60,70)",Surinaams,1,180
"[20,30)",Marokkaans,1,"[60,70)",Surinaams,2,250
"[20,30)",Marokkaans,1,"[60,70)",Surinaams,3,20
"[20,30)",Marokkaans,1,"[60,70)",Turks,1,420
"[20,30)",Marokkaans,1,"[60,70)",Turks,2,10
"[20,30)",Marokkaans,1,"[70,80)",Autochtoon,1,500
"[20,30)",Marokkaans,1,"[70,80)",Autochtoon,2,100
"[20,30)",Marokkaans,1,"[70,80)",Autochtoon,3,70
"[20,30)",Marokkaans,1,"[70,80)",Marokkaans,1,380
"[20,30)",Marokkaans,1,"[70,80)",Overig,1,200
"[20,30)",Marokkaans,1,"[70,80)",Surinaams,1,10
"[20,30)",Marokkaans,1,"[70,80)",Turks,1,80
"[20,30)",Marokkaans,2,"[0,20)",Autochtoon,1,8160
"[20,30)",Marokkaans,2,"[0,20)",Autochtoon,2,340
"[20,30)",Marokkaans,2,"[0,20)",Marokkaans,1,18100
"[20,30)",Marokkaans,2,"[0,20)",Marokkaans,2,910
"[20,30)",Marokkaans,2,"[0,20)",Overig,1,10440
"[20,30)",Marokkaans,2,"[0,20)",Overig,2,470
"[20,30)",Marokkaans,2,"[0,20)",Surinaams,1,2290
"[20,30)",Marokkaans,2,"[0,20)",Surinaams,2,120
"[20,30)",Marokkaans,2,"[0,20)",Turks,1,5960
"[20,30)",Marokkaans,2,"[0,20)",Turks,2,340
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,1,920
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,2,3490
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,3,3650
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,1,1800
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,2,5790
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,3,2560
"[20,30)",Marokkaans,2,"[20,30)",Overig,1,1140
"[20,30)",Marokkaans,2,"[20,30)",Overig,2,3330
"[20,30)",Marokkaans,2,"[20,30)",Overig,3,1710
"[20,30)",Marokkaans,2,"[20,30)",Surinaams,1,870
"[20,30)",Marokkaans,2,"[20,30)",Surinaams,2,1430
"[20,30)",Marokkaans,2,"[20,30)",Surinaams,3,320
"[20,30)",Marokkaans,2,"[20,30)",Turks,1,900
"[20,30)",Marokkaans,2,"[20,30)",Turks,2,2260
"[20,30)",Marokkaans,2,"[20,30)",Turks,3,620
"[20,30)",Marokkaans,2,"[30,40)",Autochtoon,1,480
"[20,30)",Marokkaans,2,"[30,40)",Autochtoon,2,1370
"[20,30)",Marokkaans,2,"[30,40)",Autochtoon,3,4180
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,1,2680
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,2,3260
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,3,1510
"[20,30)",Marokkaans,2,"[30,40)",Overig,1,2930
"[20,30)",Marokkaans,2,"[30,40)",Overig,2,2510
"[20,30)",Marokkaans,2,"[30,40)",Overig,3,3090
"[20,30)",Marokkaans,2,"[30,40)",Surinaams,1,750
"[20,30)",Marokkaans,2,"[30,40)",Surinaams,2,820
"[20,30)",Marokkaans,2,"[30,40)",Surinaams,3,470
"[20,30)",Marokkaans,2,"[30,40)",Turks,1,1300
"[20,30)",Marokkaans,2,"[30,40)",Turks,2,1260
"[20,30)",Marokkaans,2,"[30,40)",Turks,3,520
"[20,30)",Marokkaans,2,"[40,50)",Autochtoon,1,630
"[20,30)",Marokkaans,2,"[40,50)",Autochtoon,2,1500
"[20,30)",Marokkaans,2,"[40,50)",Autochtoon,3,1960
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,1,4180
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,2,2290
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,3,770
"[20,30)",Marokkaans,2,"[40,50)",Overig,1,2330
"[20,30)",Marokkaans,2,"[40,50)",Overig,2,2250
"[20,30)",Marokkaans,2,"[40,50)",Overig,3,1320
"[20,30)",Marokkaans,2,"[40,50)",Surinaams,1,510
"[20,30)",Marokkaans,2,"[40,50)",Surinaams,2,860
"[20,30)",Marokkaans,2,"[40,50)",Surinaams,3,550
"[20,30)",Marokkaans,2,"[40,50)",Turks,1,2050
"[20,30)",Marokkaans,2,"[40,50)",Turks,2,780
"[20,30)",Marokkaans,2,"[40,50)",Turks,3,310
"[20,30)",Marokkaans,2,"[50,60)",Autochtoon,1,1880
"[20,30)",Marokkaans,2,"[50,60)",Autochtoon,2,1790
"[20,30)",Marokkaans,2,"[50,60)",Autochtoon,3,1840
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,1,3980
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,2,780
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,3,310
"[20,30)",Marokkaans,2,"[50,60)",Overig,1,1770
"[20,30)",Marokkaans,2,"[50,60)",Overig,2,1670
"[20,30)",Marokkaans,2,"[50,60)",Overig,3,1070
"[20,30)",Marokkaans,2,"[50,60)",Surinaams,1,890
"[20,30)",Marokkaans,2,"[50,60)",Surinaams,2,1030
"[20,30)",Marokkaans,2,"[50,60)",Surinaams,3,230
"[20,30)",Marokkaans,2,"[50,60)",Turks,1,1930
"[20,30)",Marokkaans,2,"[50,60)",Turks,2,410
"[20,30)",Marokkaans,2,"[50,60)",Turks,3,190
"[20,30)",Marokkaans,2,"[60,70)",Autochtoon,1,1690
"[20,30)",Marokkaans,2,"[60,70)",Autochtoon,2,1250
"[20,30)",Marokkaans,2,"[60,70)",Autochtoon,3,1380
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,1,2930
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,2,230
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,3,20
"[20,30)",Marokkaans,2,"[60,70)",Overig,1,1460
"[20,30)",Marokkaans,2,"[60,70)",Overig,2,1150
"[20,30)",Marokkaans,2,"[60,70)",Overig,3,640
"[20,30)",Marokkaans,2,"[60,70)",Surinaams,1,690
"[20,30)",Marokkaans,2,"[60,70)",Surinaams,2,540
"[20,30)",Marokkaans,2,"[60,70)",Surinaams,3,150
"[20,30)",Marokkaans,2,"[60,70)",Turks,1,990
"[20,30)",Marokkaans,2,"[60,70)",Turks,2,60
"[20,30)",Marokkaans,2,"[60,70)",Turks,3,190
"[20,30)",Marokkaans,2,"[70,80)",Autochtoon,1,1300
"[20,30)",Marokkaans,2,"[70,80)",Autochtoon,2,830
"[20,30)",Marokkaans,2,"[70,80)",Autochtoon,3,640
"[20,30)",Marokkaans,2,"[70,80)",Marokkaans,1,870
"[20,30)",Marokkaans,2,"[70,80)",Overig,1,550
"[20,30)",Marokkaans,2,"[70,80)",Overig,2,540
"[20,30)",Marokkaans,2,"[70,80)",Overig,3,170
"[20,30)",Marokkaans,2,"[70,80)",Surinaams,1,230
"[20,30)",Marokkaans,2,"[70,80)",Surinaams,2,110
"[20,30)",Marokkaans,2,"[70,80)",Turks,1,330
"[20,30)",Marokkaans,2,"[80,120]",Marokkaans,1,40
"[20,30)",Marokkaans,3,"[0,20)",Autochtoon,1,2060
"[20,30)",Marokkaans,3,"[0,20)",Autochtoon,2,110
"[20,30)",Marokkaans,3,"[0,20)",Marokkaans,1,8660
"[20,30)",Marokkaans,3,"[0,20)",Marokkaans,2,160
"[20,30)",Marokkaans,3,"[0,20)",Overig,1,6390
"[20,30)",Marokkaans,3,"[0,20)",Overig,2,100
"[20,30)",Marokkaans,3,"[0,20)",Surinaams,1,490
"[20,30)",Marokkaans,3,"[0,20)",Surinaams,2,10
"[20,30)",Marokkaans,3,"[0,20)",Turks,1,1240
"[20,30)",Marokkaans,3,"[0,20)",Turks,2,70
"[20,30)",Marokkaans,3,"[20,30)",Autochtoon,1,140
"[20,30)",Marokkaans,3,"[20,30)",Autochtoon,2,870
"[20,30)",Marokkaans,3,"[20,30)",Autochtoon,3,1390
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,1,1210
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,2,2570
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,3,340
"[20,30)",Marokkaans,3,"[20,30)",Overig,1,200
"[20,30)",Marokkaans,3,"[20,30)",Overig,2,1240
"[20,30)",Marokkaans,3,"[20,30)",Overig,3,790
"[20,30)",Marokkaans,3,"[20,30)",Surinaams,1,110
"[20,30)",Marokkaans,3,"[20,30)",Surinaams,2,380
"[20,30)",Marokkaans,3,"[20,30)",Surinaams,3,100
"[20,30)",Marokkaans,3,"[20,30)",Turks,1,170
"[20,30)",Marokkaans,3,"[20,30)",Turks,2,490
"[20,30)",Marokkaans,3,"[20,30)",Turks,3,120
"[20,30)",Marokkaans,3,"[30,40)",Autochtoon,1,100
"[20,30)",Marokkaans,3,"[30,40)",Autochtoon,2,1250
"[20,30)",Marokkaans,3,"[30,40)",Autochtoon,3,1170
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,1,590
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,2,700
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,3,1390
"[20,30)",Marokkaans,3,"[30,40)",Overig,1,1290
"[20,30)",Marokkaans,3,"[30,40)",Overig,2,340
"[20,30)",Marokkaans,3,"[30,40)",Overig,3,920
"[20,30)",Marokkaans,3,"[30,40)",Surinaams,1,100
"[20,30)",Marokkaans,3,"[30,40)",Surinaams,2,240
"[20,30)",Marokkaans,3,"[30,40)",Surinaams,3,160
"[20,30)",Marokkaans,3,"[30,40)",Turks,1,240
"[20,30)",Marokkaans,3,"[30,40)",Turks,2,380
"[20,30)",Marokkaans,3,"[30,40)",Turks,3,150
"[20,30)",Marokkaans,3,"[40,50)",Autochtoon,1,180
"[20,30)",Marokkaans,3,"[40,50)",Autochtoon,2,360
"[20,30)",Marokkaans,3,"[40,50)",Autochtoon,3,650
"[20,30)",Marokkaans,3,"[40,50)",Marokkaans,1,1700
"[20,30)",Marokkaans,3,"[40,50)",Marokkaans,2,410
"[20,30)",Marokkaans,3,"[40,50)",Marokkaans,3,200
"[20,30)",Marokkaans,3,"[40,50)",Overig,1,480
"[20,30)",Marokkaans,3,"[40,50)",Overig,2,1170
"[20,30)",Marokkaans,3,"[40,50)",Overig,3,330
"[20,30)",Marokkaans,3,"[40,50)",Surinaams,1,110
"[20,30)",Marokkaans,3,"[40,50)",Surinaams,2,240
"[20,30)",Marokkaans,3,"[40,50)",Surinaams,3,80
"[20,30)",Marokkaans,3,"[40,50)",Turks,1,460
"[20,30)",Marokkaans,3,"[40,50)",Turks,2,1080
"[20,30)",Marokkaans,3,"[40,50)",Turks,3,60
"[20,30)",Marokkaans,3,"[50,60)",Autochtoon,1,480
"[20,30)",Marokkaans,3,"[50,60)",Autochtoon,2,550
"[20,30)",Marokkaans,3,"[50,60)",Autochtoon,3,430
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,1,2430
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,2,210
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,3,30
"[20,30)",Marokkaans,3,"[50,60)",Overig,1,310
"[20,30)",Marokkaans,3,"[50,60)",Overig,2,340
"[20,30)",Marokkaans,3,"[50,60)",Overig,3,220
"[20,30)",Marokkaans,3,"[50,60)",Surinaams,1,200
"[20,30)",Marokkaans,3,"[50,60)",Surinaams,2,270
"[20,30)",Marokkaans,3,"[50,60)",Surinaams,3,70
"[20,30)",Marokkaans,3,"[50,60)",Turks,1,450
"[20,30)",Marokkaans,3,"[50,60)",Turks,2,60
"[20,30)",Marokkaans,3,"[50,60)",Turks,3,10
"[20,30)",Marokkaans,3,"[60,70)",Autochtoon,1,460
"[20,30)",Marokkaans,3,"[60,70)",Autochtoon,2,1210
"[20,30)",Marokkaans,3,"[60,70)",Autochtoon,3,340
"[20,30)",Marokkaans,3,"[60,70)",Marokkaans,1,400
"[20,30)",Marokkaans,3,"[60,70)",Marokkaans,2,10
"[20,30)",Marokkaans,3,"[60,70)",Overig,1,290
"[20,30)",Marokkaans,3,"[60,70)",Overig,2,320
"[20,30)",Marokkaans,3,"[60,70)",Overig,3,230
"[20,30)",Marokkaans,3,"[60,70)",Surinaams,1,130
"[20,30)",Marokkaans,3,"[60,70)",Surinaams,2,110
"[20,30)",Marokkaans,3,"[60,70)",Turks,1,170
"[20,30)",Marokkaans,3,"[70,80)",Autochtoon,1,440
"[20,30)",Marokkaans,3,"[70,80)",Autochtoon,2,50
"[20,30)",Marokkaans,3,"[70,80)",Autochtoon,3,130
"[20,30)",Marokkaans,3,"[70,80)",Marokkaans,1,150
"[20,30)",Marokkaans,3,"[70,80)",Overig,1,160
"[20,30)",Marokkaans,3,"[70,80)",Turks,1,50
"[20,30)",Overig,1,"[0,20)",Autochtoon,1,4270
"[20,30)",Overig,1,"[0,20)",Autochtoon,2,310
"[20,30)",Overig,1,"[0,20)",Marokkaans,1,2760
"[20,30)",Overig,1,"[0,20)",Marokkaans,2,160
"[20,30)",Overig,1,"[0,20)",Overig,1,6990
"[20,30)",Overig,1,"[0,20)",Overig,2,310
"[20,30)",Overig,1,"[0,20)",Surinaams,1,1790
"[20,30)",Overig,1,"[0,20)",Surinaams,2,140
"[20,30)",Overig,1,"[0,20)",Turks,1,1210
"[20,30)",Overig,1,"[0,20)",Turks,2,70
"[20,30)",Overig,1,"[20,30)",Autochtoon,1,420
"[20,30)",Overig,1,"[20,30)",Autochtoon,2,2190
"[20,30)",Overig,1,"[20,30)",Autochtoon,3,2410
"[20,30)",Overig,1,"[20,30)",Marokkaans,1,390
"[20,30)",Overig,1,"[20,30)",Marokkaans,2,1030
"[20,30)",Overig,1,"[20,30)",Marokkaans,3,220
"[20,30)",Overig,1,"[20,30)",Overig,1,900
"[20,30)",Overig,1,"[20,30)",Overig,2,2110
"[20,30)",Overig,1,"[20,30)",Overig,3,7230
"[20,30)",Overig,1,"[20,30)",Surinaams,1,480
"[20,30)",Overig,1,"[20,30)",Surinaams,2,980
"[20,30)",Overig,1,"[20,30)",Surinaams,3,200
"[20,30)",Overig,1,"[20,30)",Turks,1,170
"[20,30)",Overig,1,"[20,30)",Turks,2,460
"[20,30)",Overig,1,"[20,30)",Turks,3,100
"[20,30)",Overig,1,"[30,40)",Autochtoon,1,270
"[20,30)",Overig,1,"[30,40)",Autochtoon,2,740
"[20,30)",Overig,1,"[30,40)",Autochtoon,3,2200
"[20,30)",Overig,1,"[30,40)",Marokkaans,1,570
"[20,30)",Overig,1,"[30,40)",Marokkaans,2,460
"[20,30)",Overig,1,"[30,40)",Marokkaans,3,430
"[20,30)",Overig,1,"[30,40)",Overig,1,1350
"[20,30)",Overig,1,"[30,40)",Overig,2,1930
"[20,30)",Overig,1,"[30,40)",Overig,3,2730
"[20,30)",Overig,1,"[30,40)",Surinaams,1,400
"[20,30)",Overig,1,"[30,40)",Surinaams,2,700
"[20,30)",Overig,1,"[30,40)",Surinaams,3,320
"[20,30)",Overig,1,"[30,40)",Turks,1,290
"[20,30)",Overig,1,"[30,40)",Turks,2,390
"[20,30)",Overig,1,"[30,40)",Turks,3,270
"[20,30)",Overig,1,"[40,50)",Autochtoon,1,670
"[20,30)",Overig,1,"[40,50)",Autochtoon,2,1140
"[20,30)",Overig,1,"[40,50)",Autochtoon,3,2170
"[20,30)",Overig,1,"[40,50)",Marokkaans,1,690
"[20,30)",Overig,1,"[40,50)",Marokkaans,2,420
"[20,30)",Overig,1,"[40,50)",Marokkaans,3,140
"[20,30)",Overig,1,"[40,50)",Overig,1,1230
"[20,30)",Overig,1,"[40,50)",Overig,2,1390
"[20,30)",Overig,1,"[40,50)",Overig,3,1030
"[20,30)",Overig,1,"[40,50)",Surinaams,1,420
"[20,30)",Overig,1,"[40,50)",Surinaams,2,570
"[20,30)",Overig,1,"[40,50)",Surinaams,3,180
"[20,30)",Overig,1,"[40,50)",Turks,1,460
"[20,30)",Overig,1,"[40,50)",Turks,2,180
"[20,30)",Overig,1,"[40,50)",Turks,3,280
"[20,30)",Overig,1,"[50,60)",Autochtoon,1,1050
"[20,30)",Overig,1,"[50,60)",Autochtoon,2,890
"[20,30)",Overig,1,"[50,60)",Autochtoon,3,1220
"[20,30)",Overig,1,"[50,60)",Marokkaans,1,530
"[20,30)",Overig,1,"[50,60)",Marokkaans,2,100
"[20,30)",Overig,1,"[50,60)",Marokkaans,3,10
"[20,30)",Overig,1,"[50,60)",Overig,1,1660
"[20,30)",Overig,1,"[50,60)",Overig,2,1050
"[20,30)",Overig,1,"[50,60)",Overig,3,760
"[20,30)",Overig,1,"[50,60)",Surinaams,1,560
"[20,30)",Overig,1,"[50,60)",Surinaams,2,580
"[20,30)",Overig,1,"[50,60)",Surinaams,3,190
"[20,30)",Overig,1,"[50,60)",Turks,1,360
"[20,30)",Overig,1,"[50,60)",Turks,2,120
"[20,30)",Overig,1,"[50,60)",Turks,3,30
"[20,30)",Overig,1,"[60,70)",Autochtoon,1,620
"[20,30)",Overig,1,"[60,70)",Autochtoon,2,740
"[20,30)",Overig,1,"[60,70)",Autochtoon,3,1600
"[20,30)",Overig,1,"[60,70)",Marokkaans,1,360
"[20,30)",Overig,1,"[60,70)",Overig,1,790
"[20,30)",Overig,1,"[60,70)",Overig,2,500
"[20,30)",Overig,1,"[60,70)",Overig,3,700
"[20,30)",Overig,1,"[60,70)",Surinaams,1,410
"[20,30)",Overig,1,"[60,70)",Surinaams,2,190
"[20,30)",Overig,1,"[60,70)",Surinaams,3,110
"[20,30)",Overig,1,"[60,70)",Turks,1,140
"[20,30)",Overig,1,"[70,80)",Autochtoon,1,850
"[20,30)",Overig,1,"[70,80)",Autochtoon,2,470
"[20,30)",Overig,1,"[70,80)",Autochtoon,3,430
"[20,30)",Overig,1,"[70,80)",Marokkaans,1,300
"[20,30)",Overig,1,"[70,80)",Overig,1,420
"[20,30)",Overig,1,"[70,80)",Overig,2,90
"[20,30)",Overig,1,"[70,80)",Overig,3,100
"[20,30)",Overig,1,"[70,80)",Surinaams,1,100
"[20,30)",Overig,1,"[70,80)",Turks,1,240
"[20,30)",Overig,2,"[0,20)",Autochtoon,1,17850
"[20,30)",Overig,2,"[0,20)",Autochtoon,2,2010
"[20,30)",Overig,2,"[0,20)",Autochtoon,3,10
"[20,30)",Overig,2,"[0,20)",Marokkaans,1,8250
"[20,30)",Overig,2,"[0,20)",Marokkaans,2,410
"[20,30)",Overig,2,"[0,20)",Overig,1,20650
"[20,30)",Overig,2,"[0,20)",Overig,2,2050
"[20,30)",Overig,2,"[0,20)",Surinaams,1,5270
"[20,30)",Overig,2,"[0,20)",Surinaams,2,420
"[20,30)",Overig,2,"[0,20)",Turks,1,4190
"[20,30)",Overig,2,"[0,20)",Turks,2,240
"[20,30)",Overig,2,"[20,30)",Autochtoon,1,1120
"[20,30)",Overig,2,"[20,30)",Autochtoon,2,14320
"[20,30)",Overig,2,"[20,30)",Autochtoon,3,20000
"[20,30)",Overig,2,"[20,30)",Marokkaans,1,820
"[20,30)",Overig,2,"[20,30)",Marokkaans,2,3350
"[20,30)",Overig,2,"[20,30)",Marokkaans,3,1220
"[20,30)",Overig,2,"[20,30)",Overig,1,2080
"[20,30)",Overig,2,"[20,30)",Overig,2,12720
"[20,30)",Overig,2,"[20,30)",Overig,3,11860
"[20,30)",Overig,2,"[20,30)",Surinaams,1,1490
"[20,30)",Overig,2,"[20,30)",Surinaams,2,5850
"[20,30)",Overig,2,"[20,30)",Surinaams,3,1480
"[20,30)",Overig,2,"[20,30)",Turks,1,650
"[20,30)",Overig,2,"[20,30)",Turks,2,1750
"[20,30)",Overig,2,"[20,30)",Turks,3,940
"[20,30)",Overig,2,"[30,40)",Autochtoon,1,3230
"[20,30)",Overig,2,"[30,40)",Autochtoon,2,7100
"[20,30)",Overig,2,"[30,40)",Autochtoon,3,12080
"[20,30)",Overig,2,"[30,40)",Marokkaans,1,1110
"[20,30)",Overig,2,"[30,40)",Marokkaans,2,3040
"[20,30)",Overig,2,"[30,40)",Marokkaans,3,1270
"[20,30)",Overig,2,"[30,40)",Overig,1,3100
"[20,30)",Overig,2,"[30,40)",Overig,2,5160
"[20,30)",Overig,2,"[30,40)",Overig,3,12610
"[20,30)",Overig,2,"[30,40)",Surinaams,1,850
"[20,30)",Overig,2,"[30,40)",Surinaams,2,2050
"[20,30)",Overig,2,"[30,40)",Surinaams,3,1920
"[20,30)",Overig,2,"[30,40)",Turks,1,960
"[20,30)",Overig,2,"[30,40)",Turks,2,1180
"[20,30)",Overig,2,"[30,40)",Turks,3,1350
"[20,30)",Overig,2,"[40,50)",Autochtoon,1,3410
"[20,30)",Overig,2,"[40,50)",Autochtoon,2,3640
"[20,30)",Overig,2,"[40,50)",Autochtoon,3,7830
"[20,30)",Overig,2,"[40,50)",Marokkaans,1,2740
"[20,30)",Overig,2,"[40,50)",Marokkaans,2,2900
"[20,30)",Overig,2,"[40,50)",Marokkaans,3,610
