geslacht_src,etngrp_src,oplniv_src,geslacht_dst,etngrp_dst,oplniv_dst,n
Vrouw,Autochtoon,3,Vrouw,Marokkaans,2,9620
Vrouw,Autochtoon,3,Vrouw,Marokkaans,3,5230
Vrouw,Autochtoon,3,Vrouw,Overig,1,76280
Vrouw,Autochtoon,3,Vrouw,Overig,2,55560
Vrouw,Autochtoon,3,Vrouw,Overig,3,159950
Vrouw,Autochtoon,3,Vrouw,Surinaams,1,11310
Vrouw,Autochtoon,3,Vrouw,Surinaams,2,14790
Vrouw,Autochtoon,3,Vrouw,Surinaams,3,9870
Vrouw,Autochtoon,3,Vrouw,Turks,1,11290
Vrouw,Autochtoon,3,Vrouw,Turks,2,5490
Vrouw,Autochtoon,3,Vrouw,Turks,3,4100
Vrouw,Marokkaans,1,Man,Autochtoon,1,24280
Vrouw,Marokkaans,1,Man,Autochtoon,2,19080
Vrouw,Marokkaans,1,Man,Autochtoon,3,20090
Vrouw,Marokkaans,1,Man,Marokkaans,1,56270
Vrouw,Marokkaans,1,Man,Marokkaans,2,20040
Vrouw,Marokkaans,1,Man,Marokkaans,3,4880
Vrouw,Marokkaans,1,Man,Overig,1,30200
Vrouw,Marokkaans,1,Man,Overig,2,16120
Vrouw,Marokkaans,1,Man,Overig,3,13040
Vrouw,Marokkaans,1,Man,Surinaams,1,8530
Vrouw,Marokkaans,1,Man,Surinaams,2,6430
Vrouw,Marokkaans,1,Man,Surinaams,3,1510
Vrouw,Marokkaans,1,Man,Turks,1,24860
Vrouw,Marokkaans,1,Man,Turks,2,9840
Vrouw,Marokkaans,1,Man,Turks,3,2860
Vrouw,Marokkaans,1,Vrouw,Autochtoon,1,26980
Vrouw,Marokkaans,1,Vrouw,Autochtoon,2,15490
Vrouw,Marokkaans,1,Vrouw,Autochtoon,3,21890
Vrouw,Marokkaans,1,Vrouw,Marokkaans,1,57050
Vrouw,Marokkaans,1,Vrouw,Marokkaans,2,20180
Vrouw,Marokkaans,1,Vrouw,Marokkaans,3,10350
Vrouw,Marokkaans,1,Vrouw,Overig,1,30930
Vrouw,Marokkaans,1,Vrouw,Overig,2,17230
Vrouw,Marokkaans,1,Vrouw,Overig,3,11460
Vrouw,Marokkaans,1,Vrouw,Surinaams,1,9640
Vrouw,Marokkaans,1,Vrouw,Surinaams,2,8810
Vrouw,Marokkaans,1,Vrouw,Surinaams,3,2980
Vrouw,Marokkaans,1,Vrouw,Turks,1,26810
Vrouw,Marokkaans,1,Vrouw,Turks,2,9290
Vrouw,Marokkaans,1,Vrouw,Turks,3,2260
Vrouw,Marokkaans,2,Man,Autochtoon,1,10420
Vrouw,Marokkaans,2,Man,Autochtoon,2,6260
Vrouw,Marokkaans,2,Man,Autochtoon,3,7960
Vrouw,Marokkaans,2,Man,Marokkaans,1,22420
Vrouw,Marokkaans,2,Man,Marokkaans,2,8210
Vrouw,Marokkaans,2,Man,Marokkaans,3,2540
Vrouw,Marokkaans,2,Man,Overig,1,12010
Vrouw,Marokkaans,2,Man,Overig,2,7270
Vrouw,Marokkaans,2,Man,Overig,3,5340
Vrouw,Marokkaans,2,Man,Surinaams,1,3750
Vrouw,Marokkaans,2,Man,Surinaams,2,2360
Vrouw,Marokkaans,2,Man,Surinaams,3,640
Vrouw,Marokkaans,2,Man,Turks,1,8270
Vrouw,Marokkaans,2,Man,Turks,2,3640
Vrouw,Marokkaans,2,Man,Turks,3,1130
Vrouw,Marokkaans,2,Vrouw,Autochtoon,1,10050
Vrouw,Marokkaans,2,Vrouw,Autochtoon,2,6510
Vrouw,Marokkaans,2,Vrouw,Autochtoon,3,9080
Vrouw,Marokkaans,2,Vrouw,Marokkaans,1,20570
Vrouw,Marokkaans,2,Vrouw,Marokkaans,2,8220
Vrouw,Marokkaans,2,Vrouw,Marokkaans,3,3800
Vrouw,Marokkaans,2,Vrouw,Overig,1,11830
Vrouw,Marokkaans,2,Vrouw,Overig,2,6290
Vrouw,Marokkaans,2,Vrouw,Overig,3,5570
Vrouw,Marokkaans,2,Vrouw,Surinaams,1,3310
Vrouw,Marokkaans,2,Vrouw,Surinaams,2,3360
Vrouw,Marokkaans,2,Vrouw,Surinaams,3,1420
Vrouw,Marokkaans,2,Vrouw,Turks,1,9260
Vrouw,Marokkaans,2,Vrouw,Turks,2,3430
Vrouw,Marokkaans,2,Vrouw,Turks,3,960
Vrouw,Marokkaans,3,Man,Autochtoon,1,4500
Vrouw,Marokkaans,3,Man,Autochtoon,2,3880
Vrouw,Marokkaans,3,Man,Autochtoon,3,4360
Vrouw,Marokkaans,3,Man,Marokkaans,1,8030
Vrouw,Marokkaans,3,Man,Marokkaans,2,2390
Vrouw,Marokkaans,3,Man,Marokkaans,3,1870
Vrouw,Marokkaans,3,Man,Overig,1,7530
Vrouw,Marokkaans,3,Man,Overig,2,2950
Vrouw,Marokkaans,3,Man,Overig,3,2310
Vrouw,Marokkaans,3,Man,Surinaams,1,1270
Vrouw,Marokkaans,3,Man,Surinaams,2,1070
Vrouw,Marokkaans,3,Man,Surinaams,3,310
Vrouw,Marokkaans,3,Man,Turks,1,2570
Vrouw,Marokkaans,3,Man,Turks,2,2060
Vrouw,Marokkaans,3,Man,Turks,3,430
Vrouw,Marokkaans,3,Vrouw,Autochtoon,1,4330
Vrouw,Marokkaans,3,Vrouw,Autochtoon,2,3760
Vrouw,Marokkaans,3,Vrouw,Autochtoon,3,5060
Vrouw,Marokkaans,3,Vrouw,Marokkaans,1,12780
Vrouw,Marokkaans,3,Vrouw,Marokkaans,2,3810
Vrouw,Marokkaans,3,Vrouw,Marokkaans,3,1110
Vrouw,Marokkaans,3,Vrouw,Overig,1,6660
Vrouw,Marokkaans,3,Vrouw,Overig,2,3260
Vrouw,Marokkaans,3,Vrouw,Overig,3,2670
Vrouw,Marokkaans,3,Vrouw,Surinaams,1,1140
Vrouw,Marokkaans,3,Vrouw,Surinaams,2,1300
Vrouw,Marokkaans,3,Vrouw,Surinaams,3,460
Vrouw,Marokkaans,3,Vrouw,Turks,1,2320
Vrouw,Marokkaans,3,Vrouw,Turks,2,1010
Vrouw,Marokkaans,3,Vrouw,Turks,3,420
Vrouw,Overig,1,Man,Autochtoon,1,54830
Vrouw,Overig,1,Man,Autochtoon,2,43800
Vrouw,Overig,1,Man,Autochtoon,3,64740
Vrouw,Overig,1,Man,Marokkaans,1,34500
Vrouw,Overig,1,Man,Marokkaans,2,11910
Vrouw,Overig,1,Man,Marokkaans,3,3550
Vrouw,Overig,1,Man,Overig,1,146160
Vrouw,Overig,1,Man,Overig,2,41360
Vrouw,Overig,1,Man,Overig,3,49280
Vrouw,Overig,1,Man,Surinaams,1,21130
Vrouw,Overig,1,Man,Surinaams,2,14890
Vrouw,Overig,1,Man,Surinaams,3,4720
Vrouw,Overig,1,Man,Turks,1,15960
Vrouw,Overig,1,Man,Turks,2,6850
Vrouw,Overig,1,Man,Turks,3,2750
Vrouw,Overig,1,Vrouw,Autochtoon,1,62280
Vrouw,Overig,1,Vrouw,Autochtoon,2,35330
Vrouw,Overig,1,Vrouw,Autochtoon,3,71280
Vrouw,Overig,1,Vrouw,Marokkaans,1,31550
Vrouw,Overig,1,Vrouw,Marokkaans,2,11230
Vrouw,Overig,1,Vrouw,Marokkaans,3,7620
Vrouw,Overig,1,Vrouw,Overig,1,64860
Vrouw,Overig,1,Vrouw,Overig,2,44910
Vrouw,Overig,1,Vrouw,Overig,3,47090
Vrouw,Overig,1,Vrouw,Surinaams,1,22030
Vrouw,Overig,1,Vrouw,Surinaams,2,20060
Vrouw,Overig,1,Vrouw,Surinaams,3,9760
Vrouw,Overig,1,Vrouw,Turks,1,16360
Vrouw,Overig,1,Vrouw,Turks,2,6260
Vrouw,Overig,1,Vrouw,Turks,3,2430
Vrouw,Overig,2,Man,Autochtoon,1,41760
Vrouw,Overig,2,Man,Autochtoon,2,33120
Vrouw,Overig,2,Man,Autochtoon,3,55600
Vrouw,Overig,2,Man,Marokkaans,1,17270
Vrouw,Overig,2,Man,Marokkaans,2,10150
Vrouw,Overig,2,Man,Marokkaans,3,2090
Vrouw,Overig,2,Man,Overig,1,42670
Vrouw,Overig,2,Man,Overig,2,22780
Vrouw,Overig,2,Man,Overig,3,27170
Vrouw,Overig,2,Man,Surinaams,1,12960
Vrouw,Overig,2,Man,Surinaams,2,9200
Vrouw,Overig,2,Man,Surinaams,3,3400
Vrouw,Overig,2,Man,Turks,1,9450
Vrouw,Overig,2,Man,Turks,2,3430
Vrouw,Overig,2,Man,Turks,3,2790
Vrouw,Overig,2,Vrouw,Autochtoon,1,33590
Vrouw,Overig,2,Vrouw,Autochtoon,2,34580
Vrouw,Overig,2,Vrouw,Autochtoon,3,55390
Vrouw,Overig,2,Vrouw,Marokkaans,1,15810
Vrouw,Overig,2,Vrouw,Marokkaans,2,6590
Vrouw,Overig,2,Vrouw,Marokkaans,3,3160
Vrouw,Overig,2,Vrouw,Overig,1,45920
Vrouw,Overig,2,Vrouw,Overig,2,29020
Vrouw,Overig,2,Vrouw,Overig,3,34580
Vrouw,Overig,2,Vrouw,Surinaams,1,11280
Vrouw,Overig,2,Vrouw,Surinaams,2,12240
Vrouw,Overig,2,Vrouw,Surinaams,3,5230
Vrouw,Overig,2,Vrouw,Turks,1,7500
Vrouw,Overig,2,Vrouw,Turks,2,3380
Vrouw,Overig,2,Vrouw,Turks,3,1620
Vrouw,Overig,3,Man,Autochtoon,1,63650
Vrouw,Overig,3,Man,Autochtoon,2,59320
Vrouw,Overig,3,Man,Autochtoon,3,143340
Vrouw,Overig,3,Man,Marokkaans,1,14160
Vrouw,Overig,3,Man,Marokkaans,2,5680
Vrouw,Overig,3,Man,Marokkaans,3,2140
Vrouw,Overig,3,Man,Overig,1,43090
Vrouw,Overig,3,Man,Overig,2,40930
Vrouw,Overig,3,Man,Overig,3,342180
Vrouw,Overig,3,Man,Surinaams,1,8550
Vrouw,Overig,3,Man,Surinaams,2,7230
Vrouw,Overig,3,Man,Surinaams,3,3840
Vrouw,Overig,3,Man,Turks,1,9040
Vrouw,Overig,3,Man,Turks,2,2930
Vrouw,Overig,3,Man,Turks,3,3020
Vrouw,Overig,3,Vrouw,Autochtoon,1,57670
Vrouw,Overig,3,Vrouw,Autochtoon,2,51700
Vrouw,Overig,3,Vrouw,Autochtoon,3,162000
Vrouw,Overig,3,Vrouw,Marokkaans,1,10960
Vrouw,Overig,3,Vrouw,Marokkaans,2,6210
Vrouw,Overig,3,Vrouw,Marokkaans,3,3160
Vrouw,Overig,3,Vrouw,Overig,1,45540
Vrouw,Overig,3,Vrouw,Overig,2,34600
Vrouw,Overig,3,Vrouw,Overig,3,88770
Vrouw,Overig,3,Vrouw,Surinaams,1,7510
Vrouw,Overig,3,Vrouw,Surinaams,2,12550
Vrouw,Overig,3,Vrouw,Surinaams,3,5670
Vrouw,Overig,3,Vrouw,Turks,1,9250
Vrouw,Overig,3,Vrouw,Turks,2,4780
Vrouw,Overig,3,Vrouw,Turks,3,2040
Vrouw,Surinaams,1,Man,Autochtoon,1,13180
Vrouw,Surinaams,1,Man,Autochtoon,2,9300
Vrouw,Surinaams,1,Man,Autochtoon,3,12540
Vrouw,Surinaams,1,Man,Marokkaans,1,10610
Vrouw,Surinaams,1,Man,Marokkaans,2,3290
Vrouw,Surinaams,1,Man,Marokkaans,3,870
Vrouw,Surinaams,1,Man,Overig,1,20050
Vrouw,Surinaams,1,Man,Overig,2,10850
Vrouw,Surinaams,1,Man,Overig,3,6580
Vrouw,Surinaams,1,Man,Surinaams,1,11380
Vrouw,Surinaams,1,Man,Surinaams,2,8080
Vrouw,Surinaams,1,Man,Surinaams,3,2020
Vrouw,Surinaams,1,Man,Turks,1,4440
Vrouw,Surinaams,1,Man,Turks,2,2170
Vrouw,Surinaams,1,Man,Turks,3,340
Vrouw,Surinaams,1,Vrouw,Autochtoon,1,13760
Vrouw,Surinaams,1,Vrouw,Autochtoon,2,8660
Vrouw,Surinaams,1,Vrouw,Autochtoon,3,11610
Vrouw,Surinaams,1,Vrouw,Marokkaans,1,9780
Vrouw,Surinaams,1,Vrouw,Marokkaans,2,3300
Vrouw,Surinaams,1,Vrouw,Marokkaans,3,1280
Vrouw,Surinaams,1,Vrouw,Overig,1,22310
Vrouw,Surinaams,1,Vrouw,Overig,2,12290
Vrouw,Surinaams,1,Vrouw,Overig,3,7710
Vrouw,Surinaams,1,Vrouw,Surinaams,1,11960
Vrouw,Surinaams,1,Vrouw,Surinaams,2,10610
Vrouw,Surinaams,1,Vrouw,Surinaams,3,4020
Vrouw,Surinaams,1,Vrouw,Turks,1,4680
Vrouw,Surinaams,1,Vrouw,Turks,2,1710
Vrouw,Surinaams,1,Vrouw,Turks,3,430
Vrouw,Surinaams,2,Man,Autochtoon,1,13680
Vrouw,Surinaams,2,Man,Autochtoon,2,11310
Vrouw,Surinaams,2,Man,Autochtoon,3,12300
Vrouw,Surinaams,2,Man,Marokkaans,1,10160
Vrouw,Surinaams,2,Man,Marokkaans,2,3600
Vrouw,Surinaams,2,Man,Marokkaans,3,1050
Vrouw,Surinaams,2,Man,Overig,1,20010
Vrouw,Surinaams,2,Man,Overig,2,12000
Vrouw,Surinaams,2,Man,Overig,3,10610
Vrouw,Surinaams,2,Man,Surinaams,1,11820
Vrouw,Surinaams,2,Man,Surinaams,2,8200
Vrouw,Surinaams,2,Man,Surinaams,3,2120
Vrouw,Surinaams,2,Man,Turks,1,4050
Vrouw,Surinaams,2,Man,Turks,2,2600
Vrouw,Surinaams,2,Man,Turks,3,600
Vrouw,Surinaams,2,Vrouw,Autochtoon,1,14910
Vrouw,Surinaams,2,Vrouw,Autochtoon,2,11500
Vrouw,Surinaams,2,Vrouw,Autochtoon,3,14060
Vrouw,Surinaams,2,Vrouw,Marokkaans,1,8810
Vrouw,Surinaams,2,Vrouw,Marokkaans,2,3390
Vrouw,Surinaams,2,Vrouw,Marokkaans,3,1350
Vrouw,Surinaams,2,Vrouw,Overig,1,20310
Vrouw,Surinaams,2,Vrouw,Overig,2,12310
Vrouw,Surinaams,2,Vrouw,Overig,3,12770
Vrouw,Surinaams,2,Vrouw,Surinaams,1,10610
Vrouw,Surinaams,2,Vrouw,Surinaams,2,10520
Vrouw,Surinaams,2,Vrouw,Surinaams,3,4930
Vrouw,Surinaams,2,Vrouw,Turks,1,4640
Vrouw,Surinaams,2,Vrouw,Turks,2,1730
Vrouw,Surinaams,2,Vrouw,Turks,3,650
Vrouw,Surinaams,3,Man,Autochtoon,1,7600
Vrouw,Surinaams,3,Man,Autochtoon,2,6840
Vrouw,Surinaams,3,Man,Autochtoon,3,10080
Vrouw,Surinaams,3,Man,Marokkaans,1,3170
Vrouw,Surinaams,3,Man,Marokkaans,2,1190
Vrouw,Surinaams,3,Man,Marokkaans,3,450
Vrouw,Surinaams,3,Man,Overig,1,9180
Vrouw,Surinaams,3,Man,Overig,2,6400
Vrouw,Surinaams,3,Man,Overig,3,4650
Vrouw,Surinaams,3,Man,Surinaams,1,4160
Vrouw,Surinaams,3,Man,Surinaams,2,3470
Vrouw,Surinaams,3,Man,Surinaams,3,1510
Vrouw,Surinaams,3,Man,Turks,1,1600
Vrouw,Surinaams,3,Man,Turks,2,880
Vrouw,Surinaams,3,Man,Turks,3,310
Vrouw,Surinaams,3,Vrouw,Autochtoon,1,7270
Vrouw,Surinaams,3,Vrouw,Autochtoon,2,5420
Vrouw,Surinaams,3,Vrouw,Autochtoon,3,9980
Vrouw,Surinaams,3,Vrouw,Marokkaans,1,3090
Vrouw,Surinaams,3,Vrouw,Marokkaans,2,1400
Vrouw,Surinaams,3,Vrouw,Marokkaans,3,520
Vrouw,Surinaams,3,Vrouw,Overig,1,9410
Vrouw,Surinaams,3,Vrouw,Overig,2,5640
Vrouw,Surinaams,3,Vrouw,Overig,3,5390
Vrouw,Surinaams,3,Vrouw,Surinaams,1,3970
Vrouw,Surinaams,3,Vrouw,Surinaams,2,4720
Vrouw,Surinaams,3,Vrouw,Surinaams,3,2550
Vrouw,Surinaams,3,Vrouw,Turks,1,1720
Vrouw,Surinaams,3,Vrouw,Turks,2,650
Vrouw,Surinaams,3,Vrouw,Turks,3,340
Vrouw,Turks,1,Man,Autochtoon,1,13130
Vrouw,Turks,1,Man,Autochtoon,2,10490
Vrouw,Turks,1,Man,Autochtoon,3,9740
Vrouw,Turks,1,Man,Marokkaans,1,25430
Vrouw,Turks,1,Man,Marokkaans,2,8200
Vrouw,Turks,1,Man,Marokkaans,3,2110
Vrouw,Turks,1,Man,Overig,1,16000
Vrouw,Turks,1,Man,Overig,2,13870
Vrouw,Turks,1,Man,Overig,3,8440
Vrouw,Turks,1,Man,Surinaams,1,5250
Vrouw,Turks,1,Man,Surinaams,2,3480
Vrouw,Turks,1,Man,Surinaams,3,640
Vrouw,Turks,1,Man,Turks,1,18270
Vrouw,Turks,1,Man,Turks,2,12540
Vrouw,Turks,1,Man,Turks,3,1490
Vrouw,Turks,1,Vrouw,Autochtoon,1,14650
Vrouw,Turks,1,Vrouw,Autochtoon,2,9320
Vrouw,Turks,1,Vrouw,Autochtoon,3,10700
Vrouw,Turks,1,Vrouw,Marokkaans,1,26900
Vrouw,Turks,1,Vrouw,Marokkaans,2,9070
Vrouw,Turks,1,Vrouw,Marokkaans,3,2270
Vrouw,Turks,1,Vrouw,Overig,1,15970
Vrouw,Turks,1,Vrouw,Overig,2,8060
Vrouw,Turks,1,Vrouw,Overig,3,8570
Vrouw,Turks,1,Vrouw,Surinaams,1,4620
Vrouw,Turks,1,Vrouw,Surinaams,2,4840
Vrouw,Turks,1,Vrouw,Surinaams,3,1660
Vrouw,Turks,1,Vrouw,Turks,1,18570
Vrouw,Turks,1,Vrouw,Turks,2,8070
Vrouw,Turks,1,Vrouw,Turks,3,1470
Vrouw,Turks,2,Man,Autochtoon,1,5740
Vrouw,Turks,2,Man,Autochtoon,2,4340
Vrouw,Turks,2,Man,Autochtoon,3,4450
Vrouw,Turks,2,Man,Marokkaans,1,8910
Vrouw,Turks,2,Man,Marokkaans,2,3010
Vrouw,Turks,2,Man,Marokkaans,3,990
Vrouw,Turks,2,Man,Overig,1,6410
Vrouw,Turks,2,Man,Overig,2,4050
Vrouw,Turks,2,Man,Overig,3,3250
Vrouw,Turks,2,Man,Surinaams,1,1620
Vrouw,Turks,2,Man,Surinaams,2,1310
Vrouw,Turks,2,Man,Surinaams,3,340
Vrouw,Turks,2,Man,Turks,1,6670
Vrouw,Turks,2,Man,Turks,2,2980
Vrouw,Turks,2,Man,Turks,3,720
Vrouw,Turks,2,Vrouw,Autochtoon,1,6500
Vrouw,Turks,2,Vrouw,Autochtoon,2,5000
Vrouw,Turks,2,Vrouw,Autochtoon,3,5360
Vrouw,Turks,2,Vrouw,Marokkaans,1,9200
Vrouw,Turks,2,Vrouw,Marokkaans,2,3220
Vrouw,Turks,2,Vrouw,Marokkaans,3,1030
Vrouw,Turks,2,Vrouw,Overig,1,6160
Vrouw,Turks,2,Vrouw,Overig,2,3390
Vrouw,Turks,2,Vrouw,Overig,3,4270
Vrouw,Turks,2,Vrouw,Surinaams,1,1660
Vrouw,Turks,2,Vrouw,Surinaams,2,1840
Vrouw,Turks,2,Vrouw,Surinaams,3,620
Vrouw,Turks,2,Vrouw,Turks,1,6600
Vrouw,Turks,2,Vrouw,Turks,2,2740
Vrouw,Turks,2,Vrouw,Turks,3,810
Vrouw,Turks,3,Man,Autochtoon,1,2770
Vrouw,Turks,3,Man,Autochtoon,2,2480
Vrouw,Turks,3,Man,Autochtoon,3,3740
Vrouw,Turks,3,Man,Marokkaans,1,2460
Vrouw,Turks,3,Man,Marokkaans,2,900
Vrouw,Turks,3,Man,Marokkaans,3,390
Vrouw,Turks,3,Man,Overig,1,2440
Vrouw,Turks,3,Man,Overig,2,1360
Vrouw,Turks,3,Man,Overig,3,5120
Vrouw,Turks,3,Man,Surinaams,1,590
Vrouw,Turks,3,Man,Surinaams,2,550
Vrouw,Turks,3,Man,Surinaams,3,210
Vrouw,Turks,3,Man,Turks,1,1570
Vrouw,Turks,3,Man,Turks,2,1290
Vrouw,Turks,3,Man,Turks,3,320
Vrouw,Turks,3,Vrouw,Autochtoon,1,2830
Vrouw,Turks,3,Vrouw,Autochtoon,2,2130
Vrouw,Turks,3,Vrouw,Autochtoon,3,3950
Vrouw,Turks,3,Vrouw,Marokkaans,1,2220
Vrouw,Turks,3,Vrouw,Marokkaans,2,890
Vrouw,Turks,3,Vrouw,Marokkaans,3,400
Vrouw,Turks,3,Vrouw,Overig,1,2430
Vrouw,Turks,3,Vrouw,Overig,2,1630
Vrouw,Turks,3,Vrouw,Overig,3,1830
Vrouw,Turks,3,Vrouw,Surinaams,1,430
Vrouw,Turks,3,Vrouw,Surinaams,2,620
Vrouw,Turks,3,Vrouw,Surinaams,3,290
Vrouw,Turks,3,Vrouw,Turks,1,1410
Vrouw,Turks,3,Vrouw,Turks,2,740
Vrouw,Turks,3,Vrouw,Turks,3,370
