geslacht_src,etngrp_src,oplniv_src,geslacht_dst,etngrp_dst,oplniv_dst,n
Vrouw,Autochtoon,3,Vrouw,Marokkaans,1,14260
Vrouw,Autochtoon,3,Vrouw,Marokkaans,2,43380
Vrouw,Autochtoon,3,Vrouw,Marokkaans,3,36330
Vrouw,Autochtoon,3,Vrouw,Overig,1,28330
Vrouw,Autochtoon,3,Vrouw,Overig,2,137140
Vrouw,Autochtoon,3,Vrouw,Overig,3,429800
Vrouw,Autochtoon,3,Vrouw,Surinaams,1,15530
Vrouw,Autochtoon,3,Vrouw,Surinaams,2,66250
Vrouw,Autochtoon,3,Vrouw,Surinaams,3,54500
Vrouw,Autochtoon,3,Vrouw,Turks,1,5670
Vrouw,Autochtoon,3,Vrouw,Turks,2,19200
Vrouw,Autochtoon,3,Vrouw,Turks,3,20990
Vrouw,Marokkaans,1,Man,Autochtoon,1,57110
Vrouw,Marokkaans,1,Man,Autochtoon,2,9220
Vrouw,Marokkaans,1,Man,Autochtoon,3,9590
Vrouw,Marokkaans,1,Man,Marokkaans,1,90350
Vrouw,Marokkaans,1,Man,Marokkaans,2,8290
Vrouw,Marokkaans,1,Man,Marokkaans,3,1740
Vrouw,Marokkaans,1,Man,Overig,1,60940
Vrouw,Marokkaans,1,Man,Overig,2,6360
Vrouw,Marokkaans,1,Man,Overig,3,14010
Vrouw,Marokkaans,1,Man,Surinaams,1,16200
Vrouw,Marokkaans,1,Man,Surinaams,2,2960
Vrouw,Marokkaans,1,Man,Surinaams,3,720
Vrouw,Marokkaans,1,Man,Turks,1,34040
Vrouw,Marokkaans,1,Man,Turks,2,5060
Vrouw,Marokkaans,1,Man,Turks,3,390
Vrouw,Marokkaans,1,Vrouw,Autochtoon,1,59110
Vrouw,Marokkaans,1,Vrouw,Autochtoon,2,13800
Vrouw,Marokkaans,1,Vrouw,Autochtoon,3,14380
Vrouw,Marokkaans,1,Vrouw,Marokkaans,1,107430
Vrouw,Marokkaans,1,Vrouw,Marokkaans,2,21060
Vrouw,Marokkaans,1,Vrouw,Marokkaans,3,2330
Vrouw,Marokkaans,1,Vrouw,Overig,1,71850
Vrouw,Marokkaans,1,Vrouw,Overig,2,13970
Vrouw,Marokkaans,1,Vrouw,Overig,3,6190
Vrouw,Marokkaans,1,Vrouw,Surinaams,1,22540
Vrouw,Marokkaans,1,Vrouw,Surinaams,2,7570
Vrouw,Marokkaans,1,Vrouw,Surinaams,3,1420
Vrouw,Marokkaans,1,Vrouw,Turks,1,45480
Vrouw,Marokkaans,1,Vrouw,Turks,2,7520
Vrouw,Marokkaans,1,Vrouw,Turks,3,780
Vrouw,Marokkaans,2,Man,Autochtoon,1,7220
Vrouw,Marokkaans,2,Man,Autochtoon,2,24460
Vrouw,Marokkaans,2,Man,Autochtoon,3,26160
Vrouw,Marokkaans,2,Man,Marokkaans,1,14390
Vrouw,Marokkaans,2,Man,Marokkaans,2,12100
Vrouw,Marokkaans,2,Man,Marokkaans,3,3190
Vrouw,Marokkaans,2,Man,Overig,1,10380
Vrouw,Marokkaans,2,Man,Overig,2,17010
Vrouw,Marokkaans,2,Man,Overig,3,14990
Vrouw,Marokkaans,2,Man,Surinaams,1,4480
Vrouw,Marokkaans,2,Man,Surinaams,2,7160
Vrouw,Marokkaans,2,Man,Surinaams,3,1680
Vrouw,Marokkaans,2,Man,Turks,1,4400
Vrouw,Marokkaans,2,Man,Turks,2,6190
Vrouw,Marokkaans,2,Man,Turks,3,1400
Vrouw,Marokkaans,2,Vrouw,Autochtoon,1,11970
Vrouw,Marokkaans,2,Vrouw,Autochtoon,2,46500
Vrouw,Marokkaans,2,Vrouw,Autochtoon,3,46430
Vrouw,Marokkaans,2,Vrouw,Marokkaans,1,20950
Vrouw,Marokkaans,2,Vrouw,Marokkaans,2,39310
Vrouw,Marokkaans,2,Vrouw,Marokkaans,3,7080
Vrouw,Marokkaans,2,Vrouw,Overig,1,16790
Vrouw,Marokkaans,2,Vrouw,Overig,2,33370
Vrouw,Marokkaans,2,Vrouw,Overig,3,17410
Vrouw,Marokkaans,2,Vrouw,Surinaams,1,6430
Vrouw,Marokkaans,2,Vrouw,Surinaams,2,20720
Vrouw,Marokkaans,2,Vrouw,Surinaams,3,4960
Vrouw,Marokkaans,2,Vrouw,Turks,1,7290
Vrouw,Marokkaans,2,Vrouw,Turks,2,16150
Vrouw,Marokkaans,2,Vrouw,Turks,3,3400
Vrouw,Marokkaans,3,Man,Autochtoon,1,2010
Vrouw,Marokkaans,3,Man,Autochtoon,2,9000
Vrouw,Marokkaans,3,Man,Autochtoon,3,26280
Vrouw,Marokkaans,3,Man,Marokkaans,1,2320
Vrouw,Marokkaans,3,Man,Marokkaans,2,3580
Vrouw,Marokkaans,3,Man,Marokkaans,3,3590
Vrouw,Marokkaans,3,Man,Overig,1,2230
Vrouw,Marokkaans,3,Man,Overig,2,4150
Vrouw,Marokkaans,3,Man,Overig,3,10760
Vrouw,Marokkaans,3,Man,Surinaams,1,940
Vrouw,Marokkaans,3,Man,Surinaams,2,2460
Vrouw,Marokkaans,3,Man,Surinaams,3,1970
Vrouw,Marokkaans,3,Man,Turks,1,1060
Vrouw,Marokkaans,3,Man,Turks,2,1570
Vrouw,Marokkaans,3,Man,Turks,3,1970
Vrouw,Marokkaans,3,Vrouw,Autochtoon,1,2190
Vrouw,Marokkaans,3,Vrouw,Autochtoon,2,11300
Vrouw,Marokkaans,3,Vrouw,Autochtoon,3,40620
Vrouw,Marokkaans,3,Vrouw,Marokkaans,1,2410
Vrouw,Marokkaans,3,Vrouw,Marokkaans,2,7190
Vrouw,Marokkaans,3,Vrouw,Marokkaans,3,8600
Vrouw,Marokkaans,3,Vrouw,Overig,1,2870
Vrouw,Marokkaans,3,Vrouw,Overig,2,6770
Vrouw,Marokkaans,3,Vrouw,Overig,3,15700
Vrouw,Marokkaans,3,Vrouw,Surinaams,1,1290
Vrouw,Marokkaans,3,Vrouw,Surinaams,2,5330
Vrouw,Marokkaans,3,Vrouw,Surinaams,3,4630
Vrouw,Marokkaans,3,Vrouw,Turks,1,1030
Vrouw,Marokkaans,3,Vrouw,Turks,2,3460
Vrouw,Marokkaans,3,Vrouw,Turks,3,3550
Vrouw,Overig,1,Man,Autochtoon,1,153580
Vrouw,Overig,1,Man,Autochtoon,2,23670
Vrouw,Overig,1,Man,Autochtoon,3,22660
Vrouw,Overig,1,Man,Marokkaans,1,68170
Vrouw,Overig,1,Man,Marokkaans,2,8400
Vrouw,Overig,1,Man,Marokkaans,3,1620
Vrouw,Overig,1,Man,Overig,1,168200
Vrouw,Overig,1,Man,Overig,2,29970
Vrouw,Overig,1,Man,Overig,3,20470
Vrouw,Overig,1,Man,Surinaams,1,42990
Vrouw,Overig,1,Man,Surinaams,2,14000
Vrouw,Overig,1,Man,Surinaams,3,2000
Vrouw,Overig,1,Man,Turks,1,28070
Vrouw,Overig,1,Man,Turks,2,5890
Vrouw,Overig,1,Man,Turks,3,1110
Vrouw,Overig,1,Vrouw,Autochtoon,1,161880
Vrouw,Overig,1,Vrouw,Autochtoon,2,29790
Vrouw,Overig,1,Vrouw,Autochtoon,3,32690
Vrouw,Overig,1,Vrouw,Marokkaans,1,73640
Vrouw,Overig,1,Vrouw,Marokkaans,2,17240
Vrouw,Overig,1,Vrouw,Marokkaans,3,2750
Vrouw,Overig,1,Vrouw,Overig,1,193500
Vrouw,Overig,1,Vrouw,Overig,2,43060
Vrouw,Overig,1,Vrouw,Overig,3,19960
Vrouw,Overig,1,Vrouw,Surinaams,1,50060
Vrouw,Overig,1,Vrouw,Surinaams,2,21900
Vrouw,Overig,1,Vrouw,Surinaams,3,3930
Vrouw,Overig,1,Vrouw,Turks,1,33290
Vrouw,Overig,1,Vrouw,Turks,2,6960
Vrouw,Overig,1,Vrouw,Turks,3,930
Vrouw,Overig,2,Man,Autochtoon,1,30010
Vrouw,Overig,2,Man,Autochtoon,2,117820
Vrouw,Overig,2,Man,Autochtoon,3,108630
Vrouw,Overig,2,Man,Marokkaans,1,18460
Vrouw,Overig,2,Man,Marokkaans,2,17810
Vrouw,Overig,2,Man,Marokkaans,3,4320
Vrouw,Overig,2,Man,Overig,1,40710
Vrouw,Overig,2,Man,Overig,2,99750
Vrouw,Overig,2,Man,Overig,3,71990
Vrouw,Overig,2,Man,Surinaams,1,16020
Vrouw,Overig,2,Man,Surinaams,2,29330
Vrouw,Overig,2,Man,Surinaams,3,6240
Vrouw,Overig,2,Man,Turks,1,16970
Vrouw,Overig,2,Man,Turks,2,9810
Vrouw,Overig,2,Man,Turks,3,3640
Vrouw,Overig,2,Vrouw,Autochtoon,1,30630
Vrouw,Overig,2,Vrouw,Autochtoon,2,179170
Vrouw,Overig,2,Vrouw,Autochtoon,3,143390
Vrouw,Overig,2,Vrouw,Marokkaans,1,14220
Vrouw,Overig,2,Vrouw,Marokkaans,2,33090
Vrouw,Overig,2,Vrouw,Marokkaans,3,6610
Vrouw,Overig,2,Vrouw,Overig,1,41230
Vrouw,Overig,2,Vrouw,Overig,2,167930
Vrouw,Overig,2,Vrouw,Overig,3,71960
Vrouw,Overig,2,Vrouw,Surinaams,1,18760
Vrouw,Overig,2,Vrouw,Surinaams,2,51460
Vrouw,Overig,2,Vrouw,Surinaams,3,12820
Vrouw,Overig,2,Vrouw,Turks,1,7960
Vrouw,Overig,2,Vrouw,Turks,2,17060
Vrouw,Overig,2,Vrouw,Turks,3,3200
Vrouw,Overig,3,Man,Autochtoon,1,13290
Vrouw,Overig,3,Man,Autochtoon,2,73350
Vrouw,Overig,3,Man,Autochtoon,3,334270
Vrouw,Overig,3,Man,Marokkaans,1,7430
Vrouw,Overig,3,Man,Marokkaans,2,11810
Vrouw,Overig,3,Man,Marokkaans,3,9710
Vrouw,Overig,3,Man,Overig,1,23560
Vrouw,Overig,3,Man,Overig,2,52010
Vrouw,Overig,3,Man,Overig,3,491610
Vrouw,Overig,3,Man,Surinaams,1,9020
Vrouw,Overig,3,Man,Surinaams,2,14520
Vrouw,Overig,3,Man,Surinaams,3,10090
Vrouw,Overig,3,Man,Turks,1,3610
Vrouw,Overig,3,Man,Turks,2,5150
Vrouw,Overig,3,Man,Turks,3,7350
Vrouw,Overig,3,Vrouw,Autochtoon,1,15070
Vrouw,Overig,3,Vrouw,Autochtoon,2,89510
Vrouw,Overig,3,Vrouw,Autochtoon,3,433690
Vrouw,Overig,3,Vrouw,Marokkaans,1,6190
Vrouw,Overig,3,Vrouw,Marokkaans,2,16590
Vrouw,Overig,3,Vrouw,Marokkaans,3,14400
Vrouw,Overig,3,Vrouw,Overig,1,17640
Vrouw,Overig,3,Vrouw,Overig,2,72370
Vrouw,Overig,3,Vrouw,Overig,3,230600
Vrouw,Overig,3,Vrouw,Surinaams,1,5840
Vrouw,Overig,3,Vrouw,Surinaams,2,25880
Vrouw,Overig,3,Vrouw,Surinaams,3,23840
Vrouw,Overig,3,Vrouw,Turks,1,2070
Vrouw,Overig,3,Vrouw,Turks,2,7120
Vrouw,Overig,3,Vrouw,Turks,3,10590
Vrouw,Surinaams,1,Man,Autochtoon,1,33900
Vrouw,Surinaams,1,Man,Autochtoon,2,12620
Vrouw,Surinaams,1,Man,Autochtoon,3,12160
Vrouw,Surinaams,1,Man,Marokkaans,1,19400
Vrouw,Surinaams,1,Man,Marokkaans,2,4230
Vrouw,Surinaams,1,Man,Marokkaans,3,850
Vrouw,Surinaams,1,Man,Overig,1,44230
Vrouw,Surinaams,1,Man,Overig,2,13740
Vrouw,Surinaams,1,Man,Overig,3,8090
Vrouw,Surinaams,1,Man,Surinaams,1,25980
Vrouw,Surinaams,1,Man,Surinaams,2,8120
Vrouw,Surinaams,1,Man,Surinaams,3,1450
Vrouw,Surinaams,1,Man,Turks,1,7720
Vrouw,Surinaams,1,Man,Turks,2,1840
Vrouw,Surinaams,1,Man,Turks,3,620
Vrouw,Surinaams,1,Vrouw,Autochtoon,1,36390
Vrouw,Surinaams,1,Vrouw,Autochtoon,2,15080
Vrouw,Surinaams,1,Vrouw,Autochtoon,3,17740
Vrouw,Surinaams,1,Vrouw,Marokkaans,1,22760
Vrouw,Surinaams,1,Vrouw,Marokkaans,2,6530
Vrouw,Surinaams,1,Vrouw,Marokkaans,3,1290
Vrouw,Surinaams,1,Vrouw,Overig,1,50860
Vrouw,Surinaams,1,Vrouw,Overig,2,18860
Vrouw,Surinaams,1,Vrouw,Overig,3,6610
Vrouw,Surinaams,1,Vrouw,Surinaams,1,35160
Vrouw,Surinaams,1,Vrouw,Surinaams,2,19600
Vrouw,Surinaams,1,Vrouw,Surinaams,3,3680
Vrouw,Surinaams,1,Vrouw,Turks,1,9790
Vrouw,Surinaams,1,Vrouw,Turks,2,2890
Vrouw,Surinaams,1,Vrouw,Turks,3,490
Vrouw,Surinaams,2,Man,Autochtoon,1,11470
Vrouw,Surinaams,2,Man,Autochtoon,2,38710
Vrouw,Surinaams,2,Man,Autochtoon,3,44730
Vrouw,Surinaams,2,Man,Marokkaans,1,6140
Vrouw,Surinaams,2,Man,Marokkaans,2,9680
Vrouw,Surinaams,2,Man,Marokkaans,3,3010
Vrouw,Surinaams,2,Man,Overig,1,16390
Vrouw,Surinaams,2,Man,Overig,2,31490
Vrouw,Surinaams,2,Man,Overig,3,22370
Vrouw,Surinaams,2,Man,Surinaams,1,11870
Vrouw,Surinaams,2,Man,Surinaams,2,19470
Vrouw,Surinaams,2,Man,Surinaams,3,5510
Vrouw,Surinaams,2,Man,Turks,1,2780
Vrouw,Surinaams,2,Man,Turks,2,4400
Vrouw,Surinaams,2,Man,Turks,3,1970
Vrouw,Surinaams,2,Vrouw,Autochtoon,1,14090
Vrouw,Surinaams,2,Vrouw,Autochtoon,2,64620
Vrouw,Surinaams,2,Vrouw,Autochtoon,3,70420
Vrouw,Surinaams,2,Vrouw,Marokkaans,1,7920
Vrouw,Surinaams,2,Vrouw,Marokkaans,2,21440
Vrouw,Surinaams,2,Vrouw,Marokkaans,3,5500
Vrouw,Surinaams,2,Vrouw,Overig,1,21430
Vrouw,Surinaams,2,Vrouw,Overig,2,52100
Vrouw,Surinaams,2,Vrouw,Overig,3,28220
Vrouw,Surinaams,2,Vrouw,Surinaams,1,19610
Vrouw,Surinaams,2,Vrouw,Surinaams,2,59750
Vrouw,Surinaams,2,Vrouw,Surinaams,3,15620
Vrouw,Surinaams,2,Vrouw,Turks,1,3510
Vrouw,Surinaams,2,Vrouw,Turks,2,10150
Vrouw,Surinaams,2,Vrouw,Turks,3,2460
Vrouw,Surinaams,3,Man,Autochtoon,1,2960
Vrouw,Surinaams,3,Man,Autochtoon,2,14020
Vrouw,Surinaams,3,Man,Autochtoon,3,40960
Vrouw,Surinaams,3,Man,Marokkaans,1,1420
Vrouw,Surinaams,3,Man,Marokkaans,2,3510
Vrouw,Surinaams,3,Man,Marokkaans,3,2440
Vrouw,Surinaams,3,Man,Overig,1,3100
Vrouw,Surinaams,3,Man,Overig,2,9640
Vrouw,Surinaams,3,Man,Overig,3,17860
Vrouw,Surinaams,3,Man,Surinaams,1,3140
Vrouw,Surinaams,3,Man,Surinaams,2,6800
Vrouw,Surinaams,3,Man,Surinaams,3,4260
Vrouw,Surinaams,3,Man,Turks,1,690
Vrouw,Surinaams,3,Man,Turks,2,1340
Vrouw,Surinaams,3,Man,Turks,3,1580
Vrouw,Surinaams,3,Vrouw,Autochtoon,1,3680
Vrouw,Surinaams,3,Vrouw,Autochtoon,2,18240
Vrouw,Surinaams,3,Vrouw,Autochtoon,3,63150
Vrouw,Surinaams,3,Vrouw,Marokkaans,1,1550
Vrouw,Surinaams,3,Vrouw,Marokkaans,2,5260
Vrouw,Surinaams,3,Vrouw,Marokkaans,3,5000
Vrouw,Surinaams,3,Vrouw,Overig,1,4080
Vrouw,Surinaams,3,Vrouw,Overig,2,13500
Vrouw,Surinaams,3,Vrouw,Overig,3,26730
Vrouw,Surinaams,3,Vrouw,Surinaams,1,3640
Vrouw,Surinaams,3,Vrouw,Surinaams,2,15430
Vrouw,Surinaams,3,Vrouw,Surinaams,3,12040
Vrouw,Surinaams,3,Vrouw,Turks,1,530
Vrouw,Surinaams,3,Vrouw,Turks,2,2280
Vrouw,Surinaams,3,Vrouw,Turks,3,2280
Vrouw,Turks,1,Man,Autochtoon,1,22200
Vrouw,Turks,1,Man,Autochtoon,2,3910
Vrouw,Turks,1,Man,Autochtoon,3,3400
Vrouw,Turks,1,Man,Marokkaans,1,40480
Vrouw,Turks,1,Man,Marokkaans,2,3970
Vrouw,Turks,1,Man,Marokkaans,3,640
Vrouw,Turks,1,Man,Overig,1,27220
Vrouw,Turks,1,Man,Overig,2,3150
Vrouw,Turks,1,Man,Overig,3,4730
Vrouw,Turks,1,Man,Surinaams,1,6650
Vrouw,Turks,1,Man,Surinaams,2,1360
Vrouw,Turks,1,Man,Surinaams,3,150
Vrouw,Turks,1,Man,Turks,1,19040
Vrouw,Turks,1,Man,Turks,2,8200
Vrouw,Turks,1,Man,Turks,3,300
Vrouw,Turks,1,Vrouw,Autochtoon,1,24250
Vrouw,Turks,1,Vrouw,Autochtoon,2,6260
Vrouw,Turks,1,Vrouw,Autochtoon,3,5650
Vrouw,Turks,1,Vrouw,Marokkaans,1,45720
Vrouw,Turks,1,Vrouw,Marokkaans,2,7450
Vrouw,Turks,1,Vrouw,Marokkaans,3,1000
Vrouw,Turks,1,Vrouw,Overig,1,32300
Vrouw,Turks,1,Vrouw,Overig,2,8330
Vrouw,Turks,1,Vrouw,Overig,3,2260
Vrouw,Turks,1,Vrouw,Surinaams,1,9530
Vrouw,Turks,1,Vrouw,Surinaams,2,3480
Vrouw,Turks,1,Vrouw,Surinaams,3,440
Vrouw,Turks,1,Vrouw,Turks,1,25490
Vrouw,Turks,1,Vrouw,Turks,2,5010
Vrouw,Turks,1,Vrouw,Turks,3,560
Vrouw,Turks,2,Man,Autochtoon,1,3600
Vrouw,Turks,2,Man,Autochtoon,2,12470
Vrouw,Turks,2,Man,Autochtoon,3,11050
Vrouw,Turks,2,Man,Marokkaans,1,5510
Vrouw,Turks,2,Man,Marokkaans,2,5260
Vrouw,Turks,2,Man,Marokkaans,3,1300
Vrouw,Turks,2,Man,Overig,1,4800
Vrouw,Turks,2,Man,Overig,2,8540
Vrouw,Turks,2,Man,Overig,3,5280
Vrouw,Turks,2,Man,Surinaams,1,1880
Vrouw,Turks,2,Man,Surinaams,2,3310
Vrouw,Turks,2,Man,Surinaams,3,930
Vrouw,Turks,2,Man,Turks,1,2970
Vrouw,Turks,2,Man,Turks,2,5710
Vrouw,Turks,2,Man,Turks,3,1940
Vrouw,Turks,2,Vrouw,Autochtoon,1,6060
Vrouw,Turks,2,Vrouw,Autochtoon,2,23700
Vrouw,Turks,2,Vrouw,Autochtoon,3,20770
Vrouw,Turks,2,Vrouw,Marokkaans,1,7520
Vrouw,Turks,2,Vrouw,Marokkaans,2,16190
Vrouw,Turks,2,Vrouw,Marokkaans,3,3230
Vrouw,Turks,2,Vrouw,Overig,1,6600
Vrouw,Turks,2,Vrouw,Overig,2,17370
Vrouw,Turks,2,Vrouw,Overig,3,7480
Vrouw,Turks,2,Vrouw,Surinaams,1,2810
Vrouw,Turks,2,Vrouw,Surinaams,2,10410
Vrouw,Turks,2,Vrouw,Surinaams,3,2210
Vrouw,Turks,2,Vrouw,Turks,1,5080
Vrouw,Turks,2,Vrouw,Turks,2,10920
Vrouw,Turks,2,Vrouw,Turks,3,1830
Vrouw,Turks,3,Man,Autochtoon,1,1330
Vrouw,Turks,3,Man,Autochtoon,2,4750
Vrouw,Turks,3,Man,Autochtoon,3,15820
Vrouw,Turks,3,Man,Marokkaans,1,920
Vrouw,Turks,3,Man,Marokkaans,2,1400
Vrouw,Turks,3,Man,Marokkaans,3,1550
Vrouw,Turks,3,Man,Overig,1,870
Vrouw,Turks,3,Man,Overig,2,2600
Vrouw,Turks,3,Man,Overig,3,7710
Vrouw,Turks,3,Man,Surinaams,1,410
Vrouw,Turks,3,Man,Surinaams,2,1040
Vrouw,Turks,3,Man,Surinaams,3,830
Vrouw,Turks,3,Man,Turks,1,480
Vrouw,Turks,3,Man,Turks,2,1800
Vrouw,Turks,3,Man,Turks,3,2260
Vrouw,Turks,3,Vrouw,Autochtoon,1,1180
Vrouw,Turks,3,Vrouw,Autochtoon,2,6080
Vrouw,Turks,3,Vrouw,Autochtoon,3,23350
Vrouw,Turks,3,Vrouw,Marokkaans,1,820
Vrouw,Turks,3,Vrouw,Marokkaans,2,3580
Vrouw,Turks,3,Vrouw,Marokkaans,3,3660
Vrouw,Turks,3,Vrouw,Overig,1,1000
Vrouw,Turks,3,Vrouw,Overig,2,3300
Vrouw,Turks,3,Vrouw,Overig,3,11280
Vrouw,Turks,3,Vrouw,Surinaams,1,480
Vrouw,Turks,3,Vrouw,Surinaams,2,2470
Vrouw,Turks,3,Vrouw,Surinaams,3,2180
Vrouw,Turks,3,Vrouw,Turks,1,600
Vrouw,Turks,3,Vrouw,Turks,2,1880
Vrouw,Turks,3,Vrouw,Turks,3,2060
