geslacht_src,lft_src,etngrp_src,geslacht_dst,lft_dst,etngrp_dst,n
Man,"[0,20)",Overig,Man,"[0,20)",Turks,4470
Man,"[0,20)",Overig,Man,"[20,30)",Autochtoon,15340
Man,"[0,20)",Overig,Man,"[20,30)",Marokkaans,3780
Man,"[0,20)",Overig,Man,"[20,30)",Overig,14360
Man,"[0,20)",Overig,Man,"[20,30)",Surinaams,3750
Man,"[0,20)",Overig,Man,"[20,30)",Turks,3390
Man,"[0,20)",Overig,Man,"[30,40)",Autochtoon,15930
Man,"[0,20)",Overig,Man,"[30,40)",Marokkaans,3580
Man,"[0,20)",Overig,Man,"[30,40)",Overig,14830
Man,"[0,20)",Overig,Man,"[30,40)",Surinaams,3400
Man,"[0,20)",Overig,Man,"[30,40)",Turks,2640
Man,"[0,20)",Overig,Man,"[40,50)",Autochtoon,18610
Man,"[0,20)",Overig,Man,"[40,50)",Marokkaans,4920
Man,"[0,20)",Overig,Man,"[40,50)",Overig,13750
Man,"[0,20)",Overig,Man,"[40,50)",Surinaams,3080
Man,"[0,20)",Overig,Man,"[40,50)",Turks,2290
Man,"[0,20)",Overig,Man,"[50,60)",Autochtoon,26460
Man,"[0,20)",Overig,Man,"[50,60)",Marokkaans,2520
Man,"[0,20)",Overig,Man,"[50,60)",Overig,10510
Man,"[0,20)",Overig,Man,"[50,60)",Surinaams,3010
Man,"[0,20)",Overig,Man,"[50,60)",Turks,1640
Man,"[0,20)",Overig,Man,"[60,70)",Autochtoon,12500
Man,"[0,20)",Overig,Man,"[60,70)",Marokkaans,1320
Man,"[0,20)",Overig,Man,"[60,70)",Overig,5950
Man,"[0,20)",Overig,Man,"[60,70)",Surinaams,3140
Man,"[0,20)",Overig,Man,"[60,70)",Turks,430
Man,"[0,20)",Overig,Man,"[70,80)",Autochtoon,9730
Man,"[0,20)",Overig,Man,"[70,80)",Marokkaans,870
Man,"[0,20)",Overig,Man,"[70,80)",Overig,2800
Man,"[0,20)",Overig,Man,"[70,80)",Surinaams,790
Man,"[0,20)",Overig,Man,"[70,80)",Turks,440
Man,"[0,20)",Overig,Man,"[80,120]",Autochtoon,2700
Man,"[0,20)",Overig,Vrouw,"[0,20)",Autochtoon,25350
Man,"[0,20)",Overig,Vrouw,"[0,20)",Marokkaans,9210
Man,"[0,20)",Overig,Vrouw,"[0,20)",Overig,25750
Man,"[0,20)",Overig,Vrouw,"[0,20)",Surinaams,5820
Man,"[0,20)",Overig,Vrouw,"[0,20)",Turks,4130
Man,"[0,20)",Overig,Vrouw,"[20,30)",Autochtoon,17750
Man,"[0,20)",Overig,Vrouw,"[20,30)",Marokkaans,6600
Man,"[0,20)",Overig,Vrouw,"[20,30)",Overig,13320
Man,"[0,20)",Overig,Vrouw,"[20,30)",Surinaams,3680
Man,"[0,20)",Overig,Vrouw,"[20,30)",Turks,3270
Man,"[0,20)",Overig,Vrouw,"[30,40)",Autochtoon,15740
Man,"[0,20)",Overig,Vrouw,"[30,40)",Marokkaans,4750
Man,"[0,20)",Overig,Vrouw,"[30,40)",Overig,22110
Man,"[0,20)",Overig,Vrouw,"[30,40)",Surinaams,4290
Man,"[0,20)",Overig,Vrouw,"[30,40)",Turks,2560
Man,"[0,20)",Overig,Vrouw,"[40,50)",Autochtoon,15220
Man,"[0,20)",Overig,Vrouw,"[40,50)",Marokkaans,3950
Man,"[0,20)",Overig,Vrouw,"[40,50)",Overig,14610
