lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,3,120
"[30,40)",Marokkaans,2,"[60,70)",Marokkaans,1,6310
"[30,40)",Marokkaans,2,"[60,70)",Marokkaans,2,190
"[30,40)",Marokkaans,2,"[60,70)",Marokkaans,3,30
"[30,40)",Marokkaans,2,"[60,70)",Turks,3,10
"[30,40)",Marokkaans,2,"[70,80)",Marokkaans,1,1530
"[30,40)",Marokkaans,3,"[0,20)",Autochtoon,1,3430
"[30,40)",Marokkaans,3,"[0,20)",Marokkaans,1,12260
"[30,40)",Marokkaans,3,"[0,20)",Marokkaans,2,580
"[30,40)",Marokkaans,3,"[0,20)",Overig,1,300
"[30,40)",Marokkaans,3,"[0,20)",Turks,1,10
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,1,1100
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,2,4120
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,3,1590
"[30,40)",Marokkaans,3,"[20,30)",Overig,2,60
"[30,40)",Marokkaans,3,"[20,30)",Overig,3,10
"[30,40)",Marokkaans,3,"[30,40)",Autochtoon,2,10
"[30,40)",Marokkaans,3,"[30,40)",Autochtoon,3,50
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,1,1310
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,2,3140
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,3,2670
"[30,40)",Marokkaans,3,"[30,40)",Overig,2,10
"[30,40)",Marokkaans,3,"[30,40)",Overig,3,60
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,1,1240
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,2,2020
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,3,840
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,1,1940
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,2,420
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,3,90
"[30,40)",Marokkaans,3,"[60,70)",Marokkaans,1,2700
"[30,40)",Marokkaans,3,"[60,70)",Marokkaans,2,100
"[30,40)",Marokkaans,3,"[60,70)",Marokkaans,3,10
"[30,40)",Marokkaans,3,"[70,80)",Marokkaans,1,970
"[30,40)",Overig,1,"[0,20)",Autochtoon,1,1250
"[30,40)",Overig,1,"[0,20)",Marokkaans,1,160
"[30,40)",Overig,1,"[0,20)",Overig,1,10230
"[30,40)",Overig,1,"[0,20)",Overig,2,110
"[30,40)",Overig,1,"[0,20)",Surinaams,1,140
"[30,40)",Overig,1,"[20,30)",Autochtoon,2,220
"[30,40)",Overig,1,"[20,30)",Autochtoon,3,60
"[30,40)",Overig,1,"[20,30)",Marokkaans,2,30
"[30,40)",Overig,1,"[20,30)",Overig,1,1500
"[30,40)",Overig,1,"[20,30)",Overig,2,740
"[30,40)",Overig,1,"[20,30)",Overig,3,140
"[30,40)",Overig,1,"[20,30)",Surinaams,1,10
"[30,40)",Overig,1,"[20,30)",Surinaams,2,20
"[30,40)",Overig,1,"[30,40)",Autochtoon,1,30
"[30,40)",Overig,1,"[30,40)",Autochtoon,2,80
"[30,40)",Overig,1,"[30,40)",Autochtoon,3,300
"[30,40)",Overig,1,"[30,40)",Marokkaans,1,10
"[30,40)",Overig,1,"[30,40)",Marokkaans,2,10
"[30,40)",Overig,1,"[30,40)",Overig,1,830
"[30,40)",Overig,1,"[30,40)",Overig,2,1210
"[30,40)",Overig,1,"[30,40)",Overig,3,390
"[30,40)",Overig,1,"[30,40)",Surinaams,1,20
"[30,40)",Overig,1,"[30,40)",Surinaams,2,50
"[30,40)",Overig,1,"[30,40)",Surinaams,3,30
"[30,40)",Overig,1,"[40,50)",Autochtoon,2,10
"[30,40)",Overig,1,"[40,50)",Autochtoon,3,40
"[30,40)",Overig,1,"[40,50)",Overig,1,1100
"[30,40)",Overig,1,"[40,50)",Overig,2,520
"[30,40)",Overig,1,"[40,50)",Overig,3,180
"[30,40)",Overig,1,"[40,50)",Surinaams,2,10
"[30,40)",Overig,1,"[50,60)",Autochtoon,1,60
"[30,40)",Overig,1,"[50,60)",Autochtoon,2,30
"[30,40)",Overig,1,"[50,60)",Autochtoon,3,40
"[30,40)",Overig,1,"[50,60)",Overig,1,1060
"[30,40)",Overig,1,"[50,60)",Overig,2,290
"[30,40)",Overig,1,"[50,60)",Overig,3,110
"[30,40)",Overig,1,"[60,70)",Autochtoon,1,110
"[30,40)",Overig,1,"[60,70)",Autochtoon,2,60
"[30,40)",Overig,1,"[60,70)",Overig,1,980
"[30,40)",Overig,1,"[60,70)",Overig,2,330
"[30,40)",Overig,1,"[60,70)",Overig,3,40
"[30,40)",Overig,1,"[70,80)",Overig,1,680
"[30,40)",Overig,2,"[0,20)",Autochtoon,1,2500
"[30,40)",Overig,2,"[0,20)",Autochtoon,2,10
"[30,40)",Overig,2,"[0,20)",Marokkaans,1,220
"[30,40)",Overig,2,"[0,20)",Overig,1,10360
"[30,40)",Overig,2,"[0,20)",Overig,2,140
"[30,40)",Overig,2,"[0,20)",Surinaams,1,320
"[30,40)",Overig,2,"[0,20)",Turks,1,60
"[30,40)",Overig,2,"[20,30)",Autochtoon,1,80
"[30,40)",Overig,2,"[20,30)",Autochtoon,2,330
"[30,40)",Overig,2,"[20,30)",Autochtoon,3,260
"[30,40)",Overig,2,"[20,30)",Marokkaans,1,10
"[30,40)",Overig,2,"[20,30)",Marokkaans,2,50
"[30,40)",Overig,2,"[20,30)",Overig,1,410
"[30,40)",Overig,2,"[20,30)",Overig,2,10610
"[30,40)",Overig,2,"[20,30)",Overig,3,550
"[30,40)",Overig,2,"[20,30)",Surinaams,1,20
"[30,40)",Overig,2,"[20,30)",Surinaams,2,140
"[30,40)",Overig,2,"[20,30)",Surinaams,3,20
"[30,40)",Overig,2,"[20,30)",Turks,2,10
"[30,40)",Overig,2,"[30,40)",Autochtoon,1,60
"[30,40)",Overig,2,"[30,40)",Autochtoon,2,310
"[30,40)",Overig,2,"[30,40)",Autochtoon,3,1420
"[30,40)",Overig,2,"[30,40)",Marokkaans,1,10
"[30,40)",Overig,2,"[30,40)",Marokkaans,2,90
"[30,40)",Overig,2,"[30,40)",Marokkaans,3,10
"[30,40)",Overig,2,"[30,40)",Overig,1,1210
"[30,40)",Overig,2,"[30,40)",Overig,2,8150
"[30,40)",Overig,2,"[30,40)",Overig,3,106460
"[30,40)",Overig,2,"[30,40)",Surinaams,1,80
"[30,40)",Overig,2,"[30,40)",Surinaams,2,190
"[30,40)",Overig,2,"[30,40)",Surinaams,3,100
"[30,40)",Overig,2,"[30,40)",Turks,2,10
"[30,40)",Overig,2,"[30,40)",Turks,3,10
"[30,40)",Overig,2,"[40,50)",Autochtoon,1,480
"[30,40)",Overig,2,"[40,50)",Autochtoon,2,470
"[30,40)",Overig,2,"[40,50)",Autochtoon,3,300
"[30,40)",Overig,2,"[40,50)",Marokkaans,1,20
"[30,40)",Overig,2,"[40,50)",Marokkaans,2,20
"[30,40)",Overig,2,"[40,50)",Overig,1,700
"[30,40)",Overig,2,"[40,50)",Overig,2,2520
"[30,40)",Overig,2,"[40,50)",Overig,3,1750
"[30,40)",Overig,2,"[40,50)",Surinaams,1,40
"[30,40)",Overig,2,"[40,50)",Surinaams,2,60
"[30,40)",Overig,2,"[40,50)",Surinaams,3,20
"[30,40)",Overig,2,"[50,60)",Autochtoon,1,90
"[30,40)",Overig,2,"[50,60)",Autochtoon,2,160
"[30,40)",Overig,2,"[50,60)",Autochtoon,3,390
"[30,40)",Overig,2,"[50,60)",Overig,1,1410
"[30,40)",Overig,2,"[50,60)",Overig,2,530
"[30,40)",Overig,2,"[50,60)",Overig,3,230
"[30,40)",Overig,2,"[50,60)",Surinaams,1,90
"[30,40)",Overig,2,"[50,60)",Surinaams,2,60
"[30,40)",Overig,2,"[50,60)",Surinaams,3,20
"[30,40)",Overig,2,"[60,70)",Autochtoon,1,190
"[30,40)",Overig,2,"[60,70)",Autochtoon,2,320
"[30,40)",Overig,2,"[60,70)",Autochtoon,3,280
"[30,40)",Overig,2,"[60,70)",Overig,1,970
"[30,40)",Overig,2,"[60,70)",Overig,2,960
"[30,40)",Overig,2,"[60,70)",Overig,3,350
"[30,40)",Overig,2,"[60,70)",Surinaams,1,30
"[30,40)",Overig,2,"[60,70)",Surinaams,2,20
"[30,40)",Overig,2,"[70,80)",Overig,1,250
"[30,40)",Overig,2,"[70,80)",Overig,2,30
"[30,40)",Overig,2,"[70,80)",Overig,3,30
"[30,40)",Overig,3,"[0,20)",Autochtoon,1,6030
"[30,40)",Overig,3,"[0,20)",Autochtoon,2,70
"[30,40)",Overig,3,"[0,20)",Marokkaans,1,190
"[30,40)",Overig,3,"[0,20)",Overig,1,15360
"[30,40)",Overig,3,"[0,20)",Overig,2,110
"[30,40)",Overig,3,"[0,20)",Surinaams,1,310
"[30,40)",Overig,3,"[0,20)",Turks,1,30
"[30,40)",Overig,3,"[20,30)",Autochtoon,1,80
"[30,40)",Overig,3,"[20,30)",Autochtoon,2,640
"[30,40)",Overig,3,"[20,30)",Autochtoon,3,1300
"[30,40)",Overig,3,"[20,30)",Marokkaans,1,10
"[30,40)",Overig,3,"[20,30)",Marokkaans,2,70
"[30,40)",Overig,3,"[20,30)",Marokkaans,3,10
"[30,40)",Overig,3,"[20,30)",Overig,1,300
"[30,40)",Overig,3,"[20,30)",Overig,2,1310
"[30,40)",Overig,3,"[20,30)",Overig,3,10990
"[30,40)",Overig,3,"[20,30)",Surinaams,2,80
"[30,40)",Overig,3,"[20,30)",Surinaams,3,30
"[30,40)",Overig,3,"[30,40)",Autochtoon,1,60
"[30,40)",Overig,3,"[30,40)",Autochtoon,2,570
"[30,40)",Overig,3,"[30,40)",Autochtoon,3,3990
"[30,40)",Overig,3,"[30,40)",Marokkaans,1,20
"[30,40)",Overig,3,"[30,40)",Marokkaans,2,110
"[30,40)",Overig,3,"[30,40)",Marokkaans,3,60
"[30,40)",Overig,3,"[30,40)",Overig,1,390
"[30,40)",Overig,3,"[30,40)",Overig,2,106460
"[30,40)",Overig,3,"[30,40)",Overig,3,138720
"[30,40)",Overig,3,"[30,40)",Surinaams,1,10
"[30,40)",Overig,3,"[30,40)",Surinaams,2,120
"[30,40)",Overig,3,"[30,40)",Surinaams,3,120
"[30,40)",Overig,3,"[30,40)",Turks,2,10
"[30,40)",Overig,3,"[30,40)",Turks,3,50
"[30,40)",Overig,3,"[40,50)",Autochtoon,1,250
"[30,40)",Overig,3,"[40,50)",Autochtoon,2,310
"[30,40)",Overig,3,"[40,50)",Autochtoon,3,1960
"[30,40)",Overig,3,"[40,50)",Marokkaans,3,30
"[30,40)",Overig,3,"[40,50)",Overig,1,810
"[30,40)",Overig,3,"[40,50)",Overig,2,2680
"[30,40)",Overig,3,"[40,50)",Overig,3,4100
"[30,40)",Overig,3,"[40,50)",Surinaams,2,20
"[30,40)",Overig,3,"[40,50)",Surinaams,3,30
"[30,40)",Overig,3,"[50,60)",Autochtoon,1,90
"[30,40)",Overig,3,"[50,60)",Autochtoon,2,260
"[30,40)",Overig,3,"[50,60)",Autochtoon,3,440
"[30,40)",Overig,3,"[50,60)",Overig,1,450
"[30,40)",Overig,3,"[50,60)",Overig,2,460
"[30,40)",Overig,3,"[50,60)",Overig,3,1020
"[30,40)",Overig,3,"[60,70)",Autochtoon,1,220
"[30,40)",Overig,3,"[60,70)",Autochtoon,2,500
"[30,40)",Overig,3,"[60,70)",Autochtoon,3,1160
"[30,40)",Overig,3,"[60,70)",Marokkaans,1,180
"[30,40)",Overig,3,"[60,70)",Overig,1,1310
"[30,40)",Overig,3,"[60,70)",Overig,2,960
"[30,40)",Overig,3,"[60,70)",Overig,3,1110
"[30,40)",Overig,3,"[70,80)",Autochtoon,1,10
"[30,40)",Overig,3,"[70,80)",Autochtoon,2,70
"[30,40)",Overig,3,"[70,80)",Autochtoon,3,280
"[30,40)",Overig,3,"[70,80)",Overig,1,170
"[30,40)",Overig,3,"[70,80)",Overig,2,160
"[30,40)",Overig,3,"[70,80)",Overig,3,390
"[30,40)",Surinaams,1,"[0,20)",Autochtoon,1,2050
"[30,40)",Surinaams,1,"[0,20)",Marokkaans,1,30
"[30,40)",Surinaams,1,"[0,20)",Overig,1,350
"[30,40)",Surinaams,1,"[0,20)",Surinaams,1,3330
"[30,40)",Surinaams,1,"[0,20)",Surinaams,2,140
"[30,40)",Surinaams,1,"[20,30)",Autochtoon,1,50
"[30,40)",Surinaams,1,"[20,30)",Autochtoon,2,110
"[30,40)",Surinaams,1,"[20,30)",Overig,1,10
"[30,40)",Surinaams,1,"[20,30)",Overig,2,120
"[30,40)",Surinaams,1,"[20,30)",Overig,3,30
"[30,40)",Surinaams,1,"[20,30)",Surinaams,1,770
"[30,40)",Surinaams,1,"[20,30)",Surinaams,2,1900
"[30,40)",Surinaams,1,"[20,30)",Surinaams,3,310
"[30,40)",Surinaams,1,"[30,40)",Autochtoon,1,20
"[30,40)",Surinaams,1,"[30,40)",Autochtoon,2,30
"[30,40)",Surinaams,1,"[30,40)",Autochtoon,3,20
"[30,40)",Surinaams,1,"[30,40)",Overig,1,20
"[30,40)",Surinaams,1,"[30,40)",Overig,2,80
"[30,40)",Surinaams,1,"[30,40)",Overig,3,10
"[30,40)",Surinaams,1,"[30,40)",Surinaams,1,1870
"[30,40)",Surinaams,1,"[30,40)",Surinaams,2,1760
"[30,40)",Surinaams,1,"[30,40)",Surinaams,3,670
"[30,40)",Surinaams,1,"[40,50)",Surinaams,1,740
"[30,40)",Surinaams,1,"[40,50)",Surinaams,2,950
"[30,40)",Surinaams,1,"[40,50)",Surinaams,3,290
"[30,40)",Surinaams,1,"[50,60)",Autochtoon,1,50
"[30,40)",Surinaams,1,"[50,60)",Autochtoon,2,10
"[30,40)",Surinaams,1,"[50,60)",Surinaams,1,1140
"[30,40)",Surinaams,1,"[50,60)",Surinaams,2,1000
"[30,40)",Surinaams,1,"[50,60)",Surinaams,3,210
"[30,40)",Surinaams,1,"[60,70)",Surinaams,1,1190
"[30,40)",Surinaams,1,"[60,70)",Surinaams,2,900
"[30,40)",Surinaams,1,"[60,70)",Surinaams,3,200
"[30,40)",Surinaams,1,"[70,80)",Surinaams,1,340
"[30,40)",Surinaams,1,"[70,80)",Surinaams,2,110
"[30,40)",Surinaams,2,"[0,20)",Autochtoon,1,4520
"[30,40)",Surinaams,2,"[0,20)",Autochtoon,2,50
"[30,40)",Surinaams,2,"[0,20)",Marokkaans,1,90
"[30,40)",Surinaams,2,"[0,20)",Overig,1,720
"[30,40)",Surinaams,2,"[0,20)",Surinaams,1,6230
"[30,40)",Surinaams,2,"[0,20)",Surinaams,2,330
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,1,90
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,2,200
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,3,60
"[30,40)",Surinaams,2,"[20,30)",Marokkaans,2,10
"[30,40)",Surinaams,2,"[20,30)",Overig,1,70
"[30,40)",Surinaams,2,"[20,30)",Overig,2,200
"[30,40)",Surinaams,2,"[20,30)",Overig,3,50
"[30,40)",Surinaams,2,"[20,30)",Surinaams,1,1320
"[30,40)",Surinaams,2,"[20,30)",Surinaams,2,3800
"[30,40)",Surinaams,2,"[20,30)",Surinaams,3,880
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,1,20
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,2,130
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,3,130
"[30,40)",Surinaams,2,"[30,40)",Overig,1,50
"[30,40)",Surinaams,2,"[30,40)",Overig,2,190
"[30,40)",Surinaams,2,"[30,40)",Overig,3,120
"[30,40)",Surinaams,2,"[30,40)",Surinaams,1,1760
"[30,40)",Surinaams,2,"[30,40)",Surinaams,2,3740
"[30,40)",Surinaams,2,"[30,40)",Surinaams,3,1650
"[30,40)",Surinaams,2,"[40,50)",Autochtoon,1,10
"[30,40)",Surinaams,2,"[40,50)",Autochtoon,2,20
"[30,40)",Surinaams,2,"[40,50)",Autochtoon,3,50
"[30,40)",Surinaams,2,"[40,50)",Overig,1,10
"[30,40)",Surinaams,2,"[40,50)",Overig,2,30
"[30,40)",Surinaams,2,"[40,50)",Overig,3,10
"[30,40)",Surinaams,2,"[40,50)",Surinaams,1,1350
"[30,40)",Surinaams,2,"[40,50)",Surinaams,2,2130
"[30,40)",Surinaams,2,"[40,50)",Surinaams,3,700
"[30,40)",Surinaams,2,"[50,60)",Autochtoon,1,140
"[30,40)",Surinaams,2,"[50,60)",Autochtoon,2,60
"[30,40)",Surinaams,2,"[50,60)",Overig,2,20
"[30,40)",Surinaams,2,"[50,60)",Surinaams,1,2300
"[30,40)",Surinaams,2,"[50,60)",Surinaams,2,2340
"[30,40)",Surinaams,2,"[50,60)",Surinaams,3,590
"[30,40)",Surinaams,2,"[60,70)",Autochtoon,1,50
"[30,40)",Surinaams,2,"[60,70)",Autochtoon,2,10
"[30,40)",Surinaams,2,"[60,70)",Overig,1,40
"[30,40)",Surinaams,2,"[60,70)",Overig,2,10
"[30,40)",Surinaams,2,"[60,70)",Surinaams,1,2090
"[30,40)",Surinaams,2,"[60,70)",Surinaams,2,1470
"[30,40)",Surinaams,2,"[60,70)",Surinaams,3,470
"[30,40)",Surinaams,2,"[70,80)",Surinaams,1,820
"[30,40)",Surinaams,2,"[70,80)",Surinaams,2,460
"[30,40)",Surinaams,2,"[70,80)",Surinaams,3,250
"[30,40)",Surinaams,2,"[80,120]",Surinaams,1,120
"[30,40)",Surinaams,3,"[0,20)",Autochtoon,1,2010
"[30,40)",Surinaams,3,"[0,20)",Marokkaans,1,40
"[30,40)",Surinaams,3,"[0,20)",Overig,1,430
"[30,40)",Surinaams,3,"[0,20)",Surinaams,1,2420
"[30,40)",Surinaams,3,"[0,20)",Surinaams,2,170
"[30,40)",Surinaams,3,"[20,30)",Autochtoon,1,10
"[30,40)",Surinaams,3,"[20,30)",Autochtoon,2,130
"[30,40)",Surinaams,3,"[20,30)",Autochtoon,3,90
"[30,40)",Surinaams,3,"[20,30)",Overig,2,120
"[30,40)",Surinaams,3,"[20,30)",Overig,3,40
"[30,40)",Surinaams,3,"[20,30)",Surinaams,1,440
"[30,40)",Surinaams,3,"[20,30)",Surinaams,2,1670
"[30,40)",Surinaams,3,"[20,30)",Surinaams,3,680
"[30,40)",Surinaams,3,"[30,40)",Autochtoon,1,10
"[30,40)",Surinaams,3,"[30,40)",Autochtoon,2,40
"[30,40)",Surinaams,3,"[30,40)",Autochtoon,3,250
"[30,40)",Surinaams,3,"[30,40)",Overig,1,30
"[30,40)",Surinaams,3,"[30,40)",Overig,2,100
"[30,40)",Surinaams,3,"[30,40)",Overig,3,120
"[30,40)",Surinaams,3,"[30,40)",Surinaams,1,670
"[30,40)",Surinaams,3,"[30,40)",Surinaams,2,1650
"[30,40)",Surinaams,3,"[30,40)",Surinaams,3,1330
"[30,40)",Surinaams,3,"[40,50)",Autochtoon,3,70
"[30,40)",Surinaams,3,"[40,50)",Overig,2,40
"[30,40)",Surinaams,3,"[40,50)",Overig,3,20
"[30,40)",Surinaams,3,"[40,50)",Surinaams,1,460
"[30,40)",Surinaams,3,"[40,50)",Surinaams,2,830
"[30,40)",Surinaams,3,"[40,50)",Surinaams,3,650
"[30,40)",Surinaams,3,"[50,60)",Autochtoon,3,10
"[30,40)",Surinaams,3,"[50,60)",Surinaams,1,960
"[30,40)",Surinaams,3,"[50,60)",Surinaams,2,1200
"[30,40)",Surinaams,3,"[50,60)",Surinaams,3,360
"[30,40)",Surinaams,3,"[60,70)",Autochtoon,3,30
"[30,40)",Surinaams,3,"[60,70)",Overig,1,30
"[30,40)",Surinaams,3,"[60,70)",Surinaams,1,790
"[30,40)",Surinaams,3,"[60,70)",Surinaams,2,740
"[30,40)",Surinaams,3,"[60,70)",Surinaams,3,540
"[30,40)",Surinaams,3,"[70,80)",Surinaams,1,300
"[30,40)",Surinaams,3,"[70,80)",Surinaams,2,180
"[30,40)",Surinaams,3,"[70,80)",Surinaams,3,20
"[30,40)",Turks,1,"[0,20)",Autochtoon,1,850
"[30,40)",Turks,1,"[0,20)",Marokkaans,1,40
"[30,40)",Turks,1,"[0,20)",Overig,1,140
"[30,40)",Turks,1,"[0,20)",Turks,1,7330
"[30,40)",Turks,1,"[0,20)",Turks,2,290
"[30,40)",Turks,1,"[20,30)",Marokkaans,2,30
"[30,40)",Turks,1,"[20,30)",Turks,1,610
"[30,40)",Turks,1,"[20,30)",Turks,2,1620
"[30,40)",Turks,1,"[20,30)",Turks,3,300
"[30,40)",Turks,1,"[30,40)",Marokkaans,2,30
"[30,40)",Turks,1,"[30,40)",Turks,1,1380
"[30,40)",Turks,1,"[30,40)",Turks,2,2040
"[30,40)",Turks,1,"[30,40)",Turks,3,960
"[30,40)",Turks,1,"[40,50)",Turks,1,2680
"[30,40)",Turks,1,"[40,50)",Turks,2,460
"[30,40)",Turks,1,"[40,50)",Turks,3,110
"[30,40)",Turks,1,"[50,60)",Turks,1,1210
"[30,40)",Turks,1,"[50,60)",Turks,2,720
"[30,40)",Turks,1,"[60,70)",Marokkaans,1,10
"[30,40)",Turks,1,"[60,70)",Turks,1,480
"[30,40)",Turks,1,"[60,70)",Turks,2,440
"[30,40)",Turks,1,"[70,80)",Turks,1,2050
"[30,40)",Turks,2,"[0,20)",Autochtoon,1,2240
"[30,40)",Turks,2,"[0,20)",Marokkaans,1,60
"[30,40)",Turks,2,"[0,20)",Overig,1,260
"[30,40)",Turks,2,"[0,20)",Turks,1,10790
"[30,40)",Turks,2,"[0,20)",Turks,2,360
"[30,40)",Turks,2,"[20,30)",Marokkaans,2,20
"[30,40)",Turks,2,"[20,30)",Turks,1,1100
"[30,40)",Turks,2,"[20,30)",Turks,2,3270
"[30,40)",Turks,2,"[20,30)",Turks,3,570
"[30,40)",Turks,2,"[30,40)",Autochtoon,3,10
"[30,40)",Turks,2,"[30,40)",Marokkaans,2,20
"[30,40)",Turks,2,"[30,40)",Overig,2,10
"[30,40)",Turks,2,"[30,40)",Overig,3,10
"[30,40)",Turks,2,"[30,40)",Turks,1,2040
"[30,40)",Turks,2,"[30,40)",Turks,2,4100
"[30,40)",Turks,2,"[30,40)",Turks,3,980
"[30,40)",Turks,2,"[40,50)",Turks,1,1240
"[30,40)",Turks,2,"[40,50)",Turks,2,1000
"[30,40)",Turks,2,"[40,50)",Turks,3,330
"[30,40)",Turks,2,"[50,60)",Turks,1,2620
"[30,40)",Turks,2,"[50,60)",Turks,2,670
"[30,40)",Turks,2,"[50,60)",Turks,3,80
"[30,40)",Turks,2,"[60,70)",Turks,1,1300
"[30,40)",Turks,2,"[60,70)",Turks,2,90
"[30,40)",Turks,2,"[60,70)",Turks,3,30
"[30,40)",Turks,2,"[70,80)",Turks,1,510
"[30,40)",Turks,3,"[0,20)",Autochtoon,1,1300
"[30,40)",Turks,3,"[0,20)",Marokkaans,1,10
"[30,40)",Turks,3,"[0,20)",Overig,1,190
"[30,40)",Turks,3,"[0,20)",Turks,1,3170
"[30,40)",Turks,3,"[0,20)",Turks,2,170
"[30,40)",Turks,3,"[20,30)",Turks,1,330
"[30,40)",Turks,3,"[20,30)",Turks,2,1270
"[30,40)",Turks,3,"[20,30)",Turks,3,460
"[30,40)",Turks,3,"[30,40)",Autochtoon,3,50
"[30,40)",Turks,3,"[30,40)",Overig,2,10
"[30,40)",Turks,3,"[30,40)",Overig,3,50
"[30,40)",Turks,3,"[30,40)",Turks,1,960
"[30,40)",Turks,3,"[30,40)",Turks,2,980
"[30,40)",Turks,3,"[30,40)",Turks,3,960
"[30,40)",Turks,3,"[40,50)",Turks,1,490
"[30,40)",Turks,3,"[40,50)",Turks,2,320
"[30,40)",Turks,3,"[40,50)",Turks,3,250
"[30,40)",Turks,3,"[50,60)",Turks,1,1060
"[30,40)",Turks,3,"[50,60)",Turks,2,440
"[30,40)",Turks,3,"[50,60)",Turks,3,90
"[30,40)",Turks,3,"[60,70)",Turks,1,550
"[30,40)",Turks,3,"[60,70)",Turks,2,60
"[30,40)",Turks,3,"[60,70)",Turks,3,10
"[30,40)",Turks,3,"[70,80)",Turks,1,140
"[40,50)",Autochtoon,1,"[0,20)",Autochtoon,1,3410
"[40,50)",Autochtoon,1,"[0,20)",Autochtoon,2,200
"[40,50)",Autochtoon,1,"[0,20)",Marokkaans,1,70
"[40,50)",Autochtoon,1,"[0,20)",Overig,1,410
"[40,50)",Autochtoon,1,"[0,20)",Surinaams,1,140
"[40,50)",Autochtoon,1,"[0,20)",Turks,1,10
"[40,50)",Autochtoon,1,"[20,30)",Autochtoon,1,420
"[40,50)",Autochtoon,1,"[20,30)",Autochtoon,2,1140
"[40,50)",Autochtoon,1,"[20,30)",Autochtoon,3,300
"[40,50)",Autochtoon,1,"[20,30)",Marokkaans,2,10
"[40,50)",Autochtoon,1,"[20,30)",Overig,1,30
"[40,50)",Autochtoon,1,"[20,30)",Overig,2,150
"[40,50)",Autochtoon,1,"[20,30)",Overig,3,10
"[40,50)",Autochtoon,1,"[20,30)",Surinaams,2,60
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,1,950
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,2,1230
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,3,490
"[40,50)",Autochtoon,1,"[30,40)",Overig,2,480
"[40,50)",Autochtoon,1,"[30,40)",Overig,3,250
"[40,50)",Autochtoon,1,"[30,40)",Surinaams,2,10
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,1,1210
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,2,2200
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,3,1520
"[40,50)",Autochtoon,1,"[40,50)",Overig,1,190
"[40,50)",Autochtoon,1,"[40,50)",Overig,2,80
"[40,50)",Autochtoon,1,"[40,50)",Overig,3,90
"[40,50)",Autochtoon,1,"[40,50)",Surinaams,1,10
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,1,1790
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,2,2530
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,3,430
"[40,50)",Autochtoon,1,"[50,60)",Overig,1,20
"[40,50)",Autochtoon,1,"[50,60)",Overig,2,30
"[40,50)",Autochtoon,1,"[60,70)",Autochtoon,1,2200
"[40,50)",Autochtoon,1,"[60,70)",Autochtoon,2,780
"[40,50)",Autochtoon,1,"[60,70)",Autochtoon,3,510
"[40,50)",Autochtoon,1,"[60,70)",Overig,1,20
"[40,50)",Autochtoon,1,"[70,80)",Autochtoon,1,1770
"[40,50)",Autochtoon,1,"[70,80)",Autochtoon,2,720
"[40,50)",Autochtoon,2,"[0,20)",Autochtoon,1,10380
"[40,50)",Autochtoon,2,"[0,20)",Autochtoon,2,560
"[40,50)",Autochtoon,2,"[0,20)",Marokkaans,1,170
"[40,50)",Autochtoon,2,"[0,20)",Overig,1,1740
"[40,50)",Autochtoon,2,"[0,20)",Overig,2,40
"[40,50)",Autochtoon,2,"[0,20)",Surinaams,1,240
"[40,50)",Autochtoon,2,"[0,20)",Turks,1,50
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,1,490
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,2,2010
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,3,1060
"[40,50)",Autochtoon,2,"[20,30)",Overig,1,80
"[40,50)",Autochtoon,2,"[20,30)",Overig,2,190
"[40,50)",Autochtoon,2,"[20,30)",Overig,3,160
"[40,50)",Autochtoon,2,"[20,30)",Surinaams,2,100
"[40,50)",Autochtoon,2,"[30,40)",Autochtoon,1,710
