etngrp_src,lft_src,etngrp_dst,lft_dst,n
Autochtoon,"[0,20)",Autochtoon,"[0,20)",183980
Autochtoon,"[0,20)",Autochtoon,"[20,30)",85020
Autochtoon,"[0,20)",Autochtoon,"[30,40)",104330
Autochtoon,"[0,20)",Autochtoon,"[40,50)",117280
Autochtoon,"[0,20)",Autochtoon,"[50,60)",113160
Autochtoon,"[0,20)",Autochtoon,"[60,70)",78740
Autochtoon,"[0,20)",Autochtoon,"[70,80)",48870
Autochtoon,"[0,20)",Autochtoon,"[80,120]",18300
Autochtoon,"[0,20)",Marokkaans,"[0,20)",33860
Autochtoon,"[0,20)",Marokkaans,"[20,30)",13440
Autochtoon,"[0,20)",Marokkaans,"[30,40)",15800
Autochtoon,"[0,20)",Marokkaans,"[40,50)",15320
Autochtoon,"[0,20)",Marokkaans,"[50,60)",8240
Autochtoon,"[0,20)",Marokkaans,"[60,70)",4650
Autochtoon,"[0,20)",Marokkaans,"[70,80)",3620
Autochtoon,"[0,20)",Marokkaans,"[80,120]",160
Autochtoon,"[0,20)",Overig,"[0,20)",100960
Autochtoon,"[0,20)",Overig,"[20,30)",71400
Autochtoon,"[0,20)",Overig,"[30,40)",85140
Autochtoon,"[0,20)",Overig,"[40,50)",67090
Autochtoon,"[0,20)",Overig,"[50,60)",48240
Autochtoon,"[0,20)",Overig,"[60,70)",28310
Autochtoon,"[0,20)",Overig,"[70,80)",12500
Autochtoon,"[0,20)",Overig,"[80,120]",2820
Autochtoon,"[0,20)",Surinaams,"[0,20)",17800
Autochtoon,"[0,20)",Surinaams,"[20,30)",12030
Autochtoon,"[0,20)",Surinaams,"[30,40)",12660
Autochtoon,"[0,20)",Surinaams,"[40,50)",12620
Autochtoon,"[0,20)",Surinaams,"[50,60)",14350
Autochtoon,"[0,20)",Surinaams,"[60,70)",8620
Autochtoon,"[0,20)",Surinaams,"[70,80)",2240
Autochtoon,"[0,20)",Turks,"[0,20)",16430
Autochtoon,"[0,20)",Turks,"[20,30)",10120
Autochtoon,"[0,20)",Turks,"[30,40)",11200
Autochtoon,"[0,20)",Turks,"[40,50)",9690
Autochtoon,"[0,20)",Turks,"[50,60)",6750
Autochtoon,"[0,20)",Turks,"[60,70)",2300
Autochtoon,"[0,20)",Turks,"[70,80)",1800
Autochtoon,"[20,30)",Autochtoon,"[0,20)",80530
Autochtoon,"[20,30)",Autochtoon,"[20,30)",224660
Autochtoon,"[20,30)",Autochtoon,"[30,40)",115800
Autochtoon,"[20,30)",Autochtoon,"[40,50)",65380
Autochtoon,"[20,30)",Autochtoon,"[50,60)",67570
Autochtoon,"[20,30)",Autochtoon,"[60,70)",52310
Autochtoon,"[20,30)",Autochtoon,"[70,80)",29970
Autochtoon,"[20,30)",Autochtoon,"[80,120]",13750
Autochtoon,"[20,30)",Marokkaans,"[0,20)",18590
Autochtoon,"[20,30)",Marokkaans,"[20,30)",12240
Autochtoon,"[20,30)",Marokkaans,"[30,40)",11670
Autochtoon,"[20,30)",Marokkaans,"[40,50)",8620
Autochtoon,"[20,30)",Marokkaans,"[50,60)",5250
Autochtoon,"[20,30)",Marokkaans,"[60,70)",4140
Autochtoon,"[20,30)",Marokkaans,"[70,80)",1210
Autochtoon,"[20,30)",Marokkaans,"[80,120]",110
Autochtoon,"[20,30)",Overig,"[0,20)",56330
Autochtoon,"[20,30)",Overig,"[20,30)",101150
Autochtoon,"[20,30)",Overig,"[30,40)",113500
Autochtoon,"[20,30)",Overig,"[40,50)",43710
Autochtoon,"[20,30)",Overig,"[50,60)",34210
Autochtoon,"[20,30)",Overig,"[60,70)",20410
Autochtoon,"[20,30)",Overig,"[70,80)",9180
Autochtoon,"[20,30)",Overig,"[80,120]",1030
Autochtoon,"[20,30)",Surinaams,"[0,20)",8440
Autochtoon,"[20,30)",Surinaams,"[20,30)",12890
Autochtoon,"[20,30)",Surinaams,"[30,40)",9380
Autochtoon,"[20,30)",Surinaams,"[40,50)",7790
Autochtoon,"[20,30)",Surinaams,"[50,60)",8890
Autochtoon,"[20,30)",Surinaams,"[60,70)",5890
Autochtoon,"[20,30)",Surinaams,"[70,80)",1490
Autochtoon,"[20,30)",Surinaams,"[80,120]",350
Autochtoon,"[20,30)",Turks,"[0,20)",9510
Autochtoon,"[20,30)",Turks,"[20,30)",7060
Autochtoon,"[20,30)",Turks,"[30,40)",7880
Autochtoon,"[20,30)",Turks,"[40,50)",5190
Autochtoon,"[20,30)",Turks,"[50,60)",4740
Autochtoon,"[20,30)",Turks,"[60,70)",1310
Autochtoon,"[20,30)",Turks,"[70,80)",760
Autochtoon,"[30,40)",Autochtoon,"[0,20)",102320
Autochtoon,"[30,40)",Autochtoon,"[20,30)",119000
Autochtoon,"[30,40)",Autochtoon,"[30,40)",137770
Autochtoon,"[30,40)",Autochtoon,"[40,50)",84080
Autochtoon,"[30,40)",Autochtoon,"[50,60)",70230
Autochtoon,"[30,40)",Autochtoon,"[60,70)",57760
Autochtoon,"[30,40)",Autochtoon,"[70,80)",33650
Autochtoon,"[30,40)",Autochtoon,"[80,120]",13090
Autochtoon,"[30,40)",Marokkaans,"[0,20)",18250
Autochtoon,"[30,40)",Marokkaans,"[20,30)",10070
Autochtoon,"[30,40)",Marokkaans,"[30,40)",11390
Autochtoon,"[30,40)",Marokkaans,"[40,50)",8470
Autochtoon,"[30,40)",Marokkaans,"[50,60)",5460
Autochtoon,"[30,40)",Marokkaans,"[60,70)",3150
Autochtoon,"[30,40)",Marokkaans,"[70,80)",1420
Autochtoon,"[30,40)",Marokkaans,"[80,120]",30
Autochtoon,"[30,40)",Overig,"[0,20)",62290
Autochtoon,"[30,40)",Overig,"[20,30)",67500
Autochtoon,"[30,40)",Overig,"[30,40)",112880
Autochtoon,"[30,40)",Overig,"[40,50)",50700
Autochtoon,"[30,40)",Overig,"[50,60)",32010
Autochtoon,"[30,40)",Overig,"[60,70)",21810
Autochtoon,"[30,40)",Overig,"[70,80)",8650
Autochtoon,"[30,40)",Overig,"[80,120]",1610
Autochtoon,"[30,40)",Surinaams,"[0,20)",8470
Autochtoon,"[30,40)",Surinaams,"[20,30)",7640
Autochtoon,"[30,40)",Surinaams,"[30,40)",9310
Autochtoon,"[30,40)",Surinaams,"[40,50)",8460
Autochtoon,"[30,40)",Surinaams,"[50,60)",8450
Autochtoon,"[30,40)",Surinaams,"[60,70)",5610
Autochtoon,"[30,40)",Surinaams,"[70,80)",1550
Autochtoon,"[30,40)",Surinaams,"[80,120]",310
Autochtoon,"[30,40)",Turks,"[0,20)",9100
Autochtoon,"[30,40)",Turks,"[20,30)",5790
Autochtoon,"[30,40)",Turks,"[30,40)",7070
Autochtoon,"[30,40)",Turks,"[40,50)",5340
Autochtoon,"[30,40)",Turks,"[50,60)",5180
Autochtoon,"[30,40)",Turks,"[60,70)",1800
Autochtoon,"[30,40)",Turks,"[70,80)",1030
Autochtoon,"[40,50)",Autochtoon,"[0,20)",116800
Autochtoon,"[40,50)",Autochtoon,"[20,30)",68290
Autochtoon,"[40,50)",Autochtoon,"[30,40)",84880
Autochtoon,"[40,50)",Autochtoon,"[40,50)",88880
Autochtoon,"[40,50)",Autochtoon,"[50,60)",79290
Autochtoon,"[40,50)",Autochtoon,"[60,70)",57860
Autochtoon,"[40,50)",Autochtoon,"[70,80)",36710
Autochtoon,"[40,50)",Autochtoon,"[80,120]",13500
Autochtoon,"[40,50)",Marokkaans,"[0,20)",15460
Autochtoon,"[40,50)",Marokkaans,"[20,30)",7040
Autochtoon,"[40,50)",Marokkaans,"[30,40)",8060
Autochtoon,"[40,50)",Marokkaans,"[40,50)",8560
Autochtoon,"[40,50)",Marokkaans,"[50,60)",4170
Autochtoon,"[40,50)",Marokkaans,"[60,70)",2190
Autochtoon,"[40,50)",Marokkaans,"[70,80)",2190
Autochtoon,"[40,50)",Overig,"[0,20)",64290
Autochtoon,"[40,50)",Overig,"[20,30)",42690
Autochtoon,"[40,50)",Overig,"[30,40)",83030
Autochtoon,"[40,50)",Overig,"[40,50)",51860
Autochtoon,"[40,50)",Overig,"[50,60)",32680
Autochtoon,"[40,50)",Overig,"[60,70)",20010
Autochtoon,"[40,50)",Overig,"[70,80)",8490
Autochtoon,"[40,50)",Overig,"[80,120]",640
Autochtoon,"[40,50)",Surinaams,"[0,20)",8890
Autochtoon,"[40,50)",Surinaams,"[20,30)",6050
Autochtoon,"[40,50)",Surinaams,"[30,40)",6970
Autochtoon,"[40,50)",Surinaams,"[40,50)",6970
Autochtoon,"[40,50)",Surinaams,"[50,60)",8600
Autochtoon,"[40,50)",Surinaams,"[60,70)",5190
Autochtoon,"[40,50)",Surinaams,"[70,80)",710
Autochtoon,"[40,50)",Turks,"[0,20)",8080
Autochtoon,"[40,50)",Turks,"[20,30)",5040
Autochtoon,"[40,50)",Turks,"[30,40)",5680
Autochtoon,"[40,50)",Turks,"[40,50)",5270
Autochtoon,"[40,50)",Turks,"[50,60)",3190
Autochtoon,"[40,50)",Turks,"[60,70)",1110
Autochtoon,"[40,50)",Turks,"[70,80)",650
Autochtoon,"[50,60)",Autochtoon,"[0,20)",111560
Autochtoon,"[50,60)",Autochtoon,"[20,30)",70760
Autochtoon,"[50,60)",Autochtoon,"[30,40)",70850
Autochtoon,"[50,60)",Autochtoon,"[40,50)",79200
Autochtoon,"[50,60)",Autochtoon,"[50,60)",101530
Autochtoon,"[50,60)",Autochtoon,"[60,70)",82350
Autochtoon,"[50,60)",Autochtoon,"[70,80)",43410
Autochtoon,"[50,60)",Autochtoon,"[80,120]",15440
Autochtoon,"[50,60)",Marokkaans,"[0,20)",19480
Autochtoon,"[50,60)",Marokkaans,"[20,30)",8780
Autochtoon,"[50,60)",Marokkaans,"[30,40)",10090
Autochtoon,"[50,60)",Marokkaans,"[40,50)",9240
Autochtoon,"[50,60)",Marokkaans,"[50,60)",5980
Autochtoon,"[50,60)",Marokkaans,"[60,70)",4740
Autochtoon,"[50,60)",Marokkaans,"[70,80)",1290
Autochtoon,"[50,60)",Overig,"[0,20)",75020
Autochtoon,"[50,60)",Overig,"[20,30)",69350
Autochtoon,"[50,60)",Overig,"[30,40)",62340
Autochtoon,"[50,60)",Overig,"[40,50)",46340
Autochtoon,"[50,60)",Overig,"[50,60)",44860
Autochtoon,"[50,60)",Overig,"[60,70)",28700
Autochtoon,"[50,60)",Overig,"[70,80)",14480
Autochtoon,"[50,60)",Overig,"[80,120]",210
Autochtoon,"[50,60)",Surinaams,"[0,20)",9170
Autochtoon,"[50,60)",Surinaams,"[20,30)",7780
Autochtoon,"[50,60)",Surinaams,"[30,40)",8000
Autochtoon,"[50,60)",Surinaams,"[40,50)",7470
Autochtoon,"[50,60)",Surinaams,"[50,60)",12910
Autochtoon,"[50,60)",Surinaams,"[60,70)",8780
Autochtoon,"[50,60)",Surinaams,"[70,80)",3000
Autochtoon,"[50,60)",Turks,"[0,20)",10960
Autochtoon,"[50,60)",Turks,"[20,30)",7170
Autochtoon,"[50,60)",Turks,"[30,40)",8400
Autochtoon,"[50,60)",Turks,"[40,50)",6250
Autochtoon,"[50,60)",Turks,"[50,60)",5580
Autochtoon,"[50,60)",Turks,"[60,70)",1230
Autochtoon,"[50,60)",Turks,"[70,80)",280
Autochtoon,"[60,70)",Autochtoon,"[0,20)",78450
Autochtoon,"[60,70)",Autochtoon,"[20,30)",54830
Autochtoon,"[60,70)",Autochtoon,"[30,40)",58250
Autochtoon,"[60,70)",Autochtoon,"[40,50)",58480
Autochtoon,"[60,70)",Autochtoon,"[50,60)",83740
Autochtoon,"[60,70)",Autochtoon,"[60,70)",69550
Autochtoon,"[60,70)",Autochtoon,"[70,80)",52030
Autochtoon,"[60,70)",Autochtoon,"[80,120]",12420
Autochtoon,"[60,70)",Marokkaans,"[0,20)",16590
Autochtoon,"[60,70)",Marokkaans,"[20,30)",7040
Autochtoon,"[60,70)",Marokkaans,"[30,40)",8580
Autochtoon,"[60,70)",Marokkaans,"[40,50)",7060
Autochtoon,"[60,70)",Marokkaans,"[50,60)",5940
Autochtoon,"[60,70)",Marokkaans,"[60,70)",2410
Autochtoon,"[60,70)",Marokkaans,"[70,80)",1880
Autochtoon,"[60,70)",Overig,"[0,20)",52540
Autochtoon,"[60,70)",Overig,"[20,30)",34290
Autochtoon,"[60,70)",Overig,"[30,40)",65810
Autochtoon,"[60,70)",Overig,"[40,50)",40730
Autochtoon,"[60,70)",Overig,"[50,60)",31800
Autochtoon,"[60,70)",Overig,"[60,70)",25300
Autochtoon,"[60,70)",Overig,"[70,80)",11630
Autochtoon,"[60,70)",Surinaams,"[0,20)",8290
Autochtoon,"[60,70)",Surinaams,"[20,30)",6990
Autochtoon,"[60,70)",Surinaams,"[30,40)",6650
Autochtoon,"[60,70)",Surinaams,"[40,50)",6720
Autochtoon,"[60,70)",Surinaams,"[50,60)",13210
Autochtoon,"[60,70)",Surinaams,"[60,70)",8130
Autochtoon,"[60,70)",Surinaams,"[70,80)",2020
Autochtoon,"[60,70)",Turks,"[0,20)",7950
Autochtoon,"[60,70)",Turks,"[20,30)",6160
Autochtoon,"[60,70)",Turks,"[30,40)",5260
Autochtoon,"[60,70)",Turks,"[40,50)",4840
Autochtoon,"[60,70)",Turks,"[50,60)",4650
Autochtoon,"[60,70)",Turks,"[60,70)",900
Autochtoon,"[60,70)",Turks,"[70,80)",150
Autochtoon,"[70,80)",Autochtoon,"[0,20)",47960
Autochtoon,"[70,80)",Autochtoon,"[20,30)",31920
Autochtoon,"[70,80)",Autochtoon,"[30,40)",34010
Autochtoon,"[70,80)",Autochtoon,"[40,50)",36200
Autochtoon,"[70,80)",Autochtoon,"[50,60)",43310
Autochtoon,"[70,80)",Autochtoon,"[60,70)",51730
Autochtoon,"[70,80)",Autochtoon,"[70,80)",41020
Autochtoon,"[70,80)",Autochtoon,"[80,120]",4630
Autochtoon,"[70,80)",Marokkaans,"[0,20)",11670
Autochtoon,"[70,80)",Marokkaans,"[20,30)",4200
Autochtoon,"[70,80)",Marokkaans,"[30,40)",6650
Autochtoon,"[70,80)",Marokkaans,"[40,50)",5250
Autochtoon,"[70,80)",Marokkaans,"[50,60)",2090
Autochtoon,"[70,80)",Marokkaans,"[60,70)",890
Autochtoon,"[70,80)",Marokkaans,"[70,80)",110
Autochtoon,"[70,80)",Overig,"[0,20)",36150
Autochtoon,"[70,80)",Overig,"[20,30)",24300
Autochtoon,"[70,80)",Overig,"[30,40)",26220
Autochtoon,"[70,80)",Overig,"[40,50)",25930
Autochtoon,"[70,80)",Overig,"[50,60)",22500
Autochtoon,"[70,80)",Overig,"[60,70)",13540
Autochtoon,"[70,80)",Overig,"[70,80)",19480
Autochtoon,"[70,80)",Surinaams,"[0,20)",4440
Autochtoon,"[70,80)",Surinaams,"[20,30)",4390
Autochtoon,"[70,80)",Surinaams,"[30,40)",4460
Autochtoon,"[70,80)",Surinaams,"[40,50)",4620
Autochtoon,"[70,80)",Surinaams,"[50,60)",5480
Autochtoon,"[70,80)",Surinaams,"[60,70)",5450
Autochtoon,"[70,80)",Surinaams,"[70,80)",170
Autochtoon,"[70,80)",Turks,"[0,20)",6550
Autochtoon,"[70,80)",Turks,"[20,30)",4400
Autochtoon,"[70,80)",Turks,"[30,40)",3870
Autochtoon,"[70,80)",Turks,"[40,50)",2290
Autochtoon,"[70,80)",Turks,"[50,60)",2780
Autochtoon,"[70,80)",Turks,"[60,70)",190
Autochtoon,"[80,120]",Autochtoon,"[0,20)",17470
Autochtoon,"[80,120]",Autochtoon,"[20,30)",13590
Autochtoon,"[80,120]",Autochtoon,"[30,40)",13140
Autochtoon,"[80,120]",Autochtoon,"[40,50)",12480
Autochtoon,"[80,120]",Autochtoon,"[50,60)",13240
Autochtoon,"[80,120]",Autochtoon,"[60,70)",14150
Autochtoon,"[80,120]",Autochtoon,"[70,80)",1680
Autochtoon,"[80,120]",Marokkaans,"[0,20)",6640
Autochtoon,"[80,120]",Marokkaans,"[20,30)",280
Autochtoon,"[80,120]",Marokkaans,"[40,50)",640
Autochtoon,"[80,120]",Overig,"[0,20)",12820
Autochtoon,"[80,120]",Overig,"[20,30)",6110
Autochtoon,"[80,120]",Overig,"[30,40)",3400
Autochtoon,"[80,120]",Overig,"[40,50)",2990
Autochtoon,"[80,120]",Overig,"[50,60)",1290
Autochtoon,"[80,120]",Overig,"[60,70)",1180
Autochtoon,"[80,120]",Surinaams,"[0,20)",820
Autochtoon,"[80,120]",Surinaams,"[20,30)",240
Autochtoon,"[80,120]",Turks,"[0,20)",310
Marokkaans,"[0,20)",Autochtoon,"[0,20)",33310
Marokkaans,"[0,20)",Autochtoon,"[20,30)",19500
Marokkaans,"[0,20)",Autochtoon,"[30,40)",18500
Marokkaans,"[0,20)",Autochtoon,"[40,50)",15760
Marokkaans,"[0,20)",Autochtoon,"[50,60)",19130
Marokkaans,"[0,20)",Autochtoon,"[60,70)",15060
Marokkaans,"[0,20)",Autochtoon,"[70,80)",10800
Marokkaans,"[0,20)",Autochtoon,"[80,120]",6440
Marokkaans,"[0,20)",Marokkaans,"[0,20)",73550
Marokkaans,"[0,20)",Marokkaans,"[20,30)",31080
Marokkaans,"[0,20)",Marokkaans,"[30,40)",26930
Marokkaans,"[0,20)",Marokkaans,"[40,50)",28180
Marokkaans,"[0,20)",Marokkaans,"[50,60)",18280
Marokkaans,"[0,20)",Marokkaans,"[60,70)",8650
Marokkaans,"[0,20)",Marokkaans,"[70,80)",5460
Marokkaans,"[0,20)",Marokkaans,"[80,120]",840
Marokkaans,"[0,20)",Overig,"[0,20)",36930
Marokkaans,"[0,20)",Overig,"[20,30)",19280
Marokkaans,"[0,20)",Overig,"[30,40)",25550
Marokkaans,"[0,20)",Overig,"[40,50)",19950
Marokkaans,"[0,20)",Overig,"[50,60)",17230
Marokkaans,"[0,20)",Overig,"[60,70)",10350
Marokkaans,"[0,20)",Overig,"[70,80)",4800
Marokkaans,"[0,20)",Overig,"[80,120]",720
Marokkaans,"[0,20)",Surinaams,"[0,20)",9830
Marokkaans,"[0,20)",Surinaams,"[20,30)",7250
Marokkaans,"[0,20)",Surinaams,"[30,40)",7100
Marokkaans,"[0,20)",Surinaams,"[40,50)",5960
Marokkaans,"[0,20)",Surinaams,"[50,60)",7560
Marokkaans,"[0,20)",Surinaams,"[60,70)",5320
Marokkaans,"[0,20)",Surinaams,"[70,80)",2020
Marokkaans,"[0,20)",Turks,"[0,20)",26390
Marokkaans,"[0,20)",Turks,"[20,30)",14020
Marokkaans,"[0,20)",Turks,"[30,40)",12550
Marokkaans,"[0,20)",Turks,"[40,50)",12670
Marokkaans,"[0,20)",Turks,"[50,60)",9430
Marokkaans,"[0,20)",Turks,"[60,70)",4650
Marokkaans,"[0,20)",Turks,"[70,80)",3130
Marokkaans,"[20,30)",Autochtoon,"[0,20)",13260
Marokkaans,"[20,30)",Autochtoon,"[20,30)",12550
Marokkaans,"[20,30)",Autochtoon,"[30,40)",10240
Marokkaans,"[20,30)",Autochtoon,"[40,50)",6680
Marokkaans,"[20,30)",Autochtoon,"[50,60)",8730
Marokkaans,"[20,30)",Autochtoon,"[60,70)",7710
Marokkaans,"[20,30)",Autochtoon,"[70,80)",4060
Marokkaans,"[20,30)",Marokkaans,"[0,20)",33240
Marokkaans,"[20,30)",Marokkaans,"[20,30)",17890
Marokkaans,"[20,30)",Marokkaans,"[30,40)",12110
Marokkaans,"[20,30)",Marokkaans,"[40,50)",12280
Marokkaans,"[20,30)",Marokkaans,"[50,60)",9300
Marokkaans,"[20,30)",Marokkaans,"[60,70)",4180
Marokkaans,"[20,30)",Marokkaans,"[70,80)",1400
Marokkaans,"[20,30)",Marokkaans,"[80,120]",40
Marokkaans,"[20,30)",Overig,"[0,20)",20430
Marokkaans,"[20,30)",Overig,"[20,30)",10090
Marokkaans,"[20,30)",Overig,"[30,40)",13060
Marokkaans,"[20,30)",Overig,"[40,50)",9810
Marokkaans,"[20,30)",Overig,"[50,60)",6650
Marokkaans,"[20,30)",Overig,"[60,70)",5160
Marokkaans,"[20,30)",Overig,"[70,80)",1620
Marokkaans,"[20,30)",Surinaams,"[0,20)",3630
Marokkaans,"[20,30)",Surinaams,"[20,30)",4080
Marokkaans,"[20,30)",Surinaams,"[30,40)",3180
Marokkaans,"[20,30)",Surinaams,"[40,50)",2850
Marokkaans,"[20,30)",Surinaams,"[50,60)",3370
Marokkaans,"[20,30)",Surinaams,"[60,70)",2070
Marokkaans,"[20,30)",Surinaams,"[70,80)",350
Marokkaans,"[20,30)",Turks,"[0,20)",9440
Marokkaans,"[20,30)",Turks,"[20,30)",5500
Marokkaans,"[20,30)",Turks,"[30,40)",4840
Marokkaans,"[20,30)",Turks,"[40,50)",5730
Marokkaans,"[20,30)",Turks,"[50,60)",4010
Marokkaans,"[20,30)",Turks,"[60,70)",1840
Marokkaans,"[20,30)",Turks,"[70,80)",460
Marokkaans,"[30,40)",Autochtoon,"[0,20)",15430
Marokkaans,"[30,40)",Autochtoon,"[20,30)",11790
Marokkaans,"[30,40)",Autochtoon,"[30,40)",11170
Marokkaans,"[30,40)",Autochtoon,"[40,50)",7720
Marokkaans,"[30,40)",Autochtoon,"[50,60)",9910
Marokkaans,"[30,40)",Autochtoon,"[60,70)",8620
Marokkaans,"[30,40)",Autochtoon,"[70,80)",6870
Marokkaans,"[30,40)",Marokkaans,"[0,20)",27010
Marokkaans,"[30,40)",Marokkaans,"[20,30)",11850
Marokkaans,"[30,40)",Marokkaans,"[30,40)",12740
Marokkaans,"[30,40)",Marokkaans,"[40,50)",9280
Marokkaans,"[30,40)",Marokkaans,"[50,60)",5750
Marokkaans,"[30,40)",Marokkaans,"[60,70)",2540
Marokkaans,"[30,40)",Marokkaans,"[70,80)",1440
Marokkaans,"[30,40)",Overig,"[0,20)",16070
Marokkaans,"[30,40)",Overig,"[20,30)",11290
Marokkaans,"[30,40)",Overig,"[30,40)",13380
Marokkaans,"[30,40)",Overig,"[40,50)",8800
Marokkaans,"[30,40)",Overig,"[50,60)",6600
Marokkaans,"[30,40)",Overig,"[60,70)",4250
Marokkaans,"[30,40)",Overig,"[70,80)",1070
Marokkaans,"[30,40)",Surinaams,"[0,20)",3840
Marokkaans,"[30,40)",Surinaams,"[20,30)",3210
Marokkaans,"[30,40)",Surinaams,"[30,40)",3220
Marokkaans,"[30,40)",Surinaams,"[40,50)",2970
Marokkaans,"[30,40)",Surinaams,"[50,60)",3470
Marokkaans,"[30,40)",Surinaams,"[60,70)",1840
Marokkaans,"[30,40)",Surinaams,"[70,80)",230
Marokkaans,"[30,40)",Turks,"[0,20)",9080
Marokkaans,"[30,40)",Turks,"[20,30)",4620
Marokkaans,"[30,40)",Turks,"[30,40)",5030
Marokkaans,"[30,40)",Turks,"[40,50)",4410
Marokkaans,"[30,40)",Turks,"[50,60)",3500
Marokkaans,"[30,40)",Turks,"[60,70)",1620
Marokkaans,"[30,40)",Turks,"[70,80)",1700
Marokkaans,"[40,50)",Autochtoon,"[0,20)",14580
Marokkaans,"[40,50)",Autochtoon,"[20,30)",8740
Marokkaans,"[40,50)",Autochtoon,"[30,40)",8460
Marokkaans,"[40,50)",Autochtoon,"[40,50)",6910
Marokkaans,"[40,50)",Autochtoon,"[50,60)",8570
Marokkaans,"[40,50)",Autochtoon,"[60,70)",6850
Marokkaans,"[40,50)",Autochtoon,"[70,80)",4440
Marokkaans,"[40,50)",Autochtoon,"[80,120]",640
Marokkaans,"[40,50)",Marokkaans,"[0,20)",27860
Marokkaans,"[40,50)",Marokkaans,"[20,30)",11850
Marokkaans,"[40,50)",Marokkaans,"[30,40)",9210
Marokkaans,"[40,50)",Marokkaans,"[40,50)",10330
Marokkaans,"[40,50)",Marokkaans,"[50,60)",7270
Marokkaans,"[40,50)",Marokkaans,"[60,70)",3170
Marokkaans,"[40,50)",Marokkaans,"[70,80)",2350
Marokkaans,"[40,50)",Overig,"[0,20)",17800
Marokkaans,"[40,50)",Overig,"[20,30)",10310
Marokkaans,"[40,50)",Overig,"[30,40)",10230
Marokkaans,"[40,50)",Overig,"[40,50)",8090
Marokkaans,"[40,50)",Overig,"[50,60)",7080
Marokkaans,"[40,50)",Overig,"[60,70)",3700
Marokkaans,"[40,50)",Overig,"[70,80)",1700
Marokkaans,"[40,50)",Surinaams,"[0,20)",4290
Marokkaans,"[40,50)",Surinaams,"[20,30)",2880
Marokkaans,"[40,50)",Surinaams,"[30,40)",2610
Marokkaans,"[40,50)",Surinaams,"[40,50)",2480
Marokkaans,"[40,50)",Surinaams,"[50,60)",3520
Marokkaans,"[40,50)",Surinaams,"[60,70)",1980
Marokkaans,"[40,50)",Surinaams,"[70,80)",70
Marokkaans,"[40,50)",Turks,"[0,20)",11680
Marokkaans,"[40,50)",Turks,"[20,30)",5110
Marokkaans,"[40,50)",Turks,"[30,40)",5810
Marokkaans,"[40,50)",Turks,"[40,50)",5810
Marokkaans,"[40,50)",Turks,"[50,60)",4330
Marokkaans,"[40,50)",Turks,"[60,70)",1450
Marokkaans,"[40,50)",Turks,"[70,80)",600
Marokkaans,"[50,60)",Autochtoon,"[0,20)",8170
Marokkaans,"[50,60)",Autochtoon,"[20,30)",5440
Marokkaans,"[50,60)",Autochtoon,"[30,40)",5650
Marokkaans,"[50,60)",Autochtoon,"[40,50)",4260
Marokkaans,"[50,60)",Autochtoon,"[50,60)",6000
Marokkaans,"[50,60)",Autochtoon,"[60,70)",5570
Marokkaans,"[50,60)",Autochtoon,"[70,80)",2470
Marokkaans,"[50,60)",Marokkaans,"[0,20)",17980
Marokkaans,"[50,60)",Marokkaans,"[20,30)",7450
Marokkaans,"[50,60)",Marokkaans,"[30,40)",5890
Marokkaans,"[50,60)",Marokkaans,"[40,50)",7050
Marokkaans,"[50,60)",Marokkaans,"[50,60)",5440
Marokkaans,"[50,60)",Marokkaans,"[60,70)",3040
Marokkaans,"[50,60)",Marokkaans,"[70,80)",1680
Marokkaans,"[50,60)",Overig,"[0,20)",10050
Marokkaans,"[50,60)",Overig,"[20,30)",4440
Marokkaans,"[50,60)",Overig,"[30,40)",5530
Marokkaans,"[50,60)",Overig,"[40,50)",4860
Marokkaans,"[50,60)",Overig,"[50,60)",5170
Marokkaans,"[50,60)",Overig,"[60,70)",3470
Marokkaans,"[50,60)",Overig,"[70,80)",790
Marokkaans,"[50,60)",Surinaams,"[0,20)",2440
Marokkaans,"[50,60)",Surinaams,"[20,30)",2110
Marokkaans,"[50,60)",Surinaams,"[30,40)",1560
Marokkaans,"[50,60)",Surinaams,"[40,50)",1520
Marokkaans,"[50,60)",Surinaams,"[50,60)",1960
Marokkaans,"[50,60)",Surinaams,"[60,70)",1280
Marokkaans,"[50,60)",Surinaams,"[70,80)",140
Marokkaans,"[50,60)",Turks,"[0,20)",6990
Marokkaans,"[50,60)",Turks,"[20,30)",3470
Marokkaans,"[50,60)",Turks,"[30,40)",3200
Marokkaans,"[50,60)",Turks,"[40,50)",3230
Marokkaans,"[50,60)",Turks,"[50,60)",2560
Marokkaans,"[50,60)",Turks,"[60,70)",1000
Marokkaans,"[50,60)",Turks,"[70,80)",570
Marokkaans,"[60,70)",Autochtoon,"[0,20)",4450
Marokkaans,"[60,70)",Autochtoon,"[20,30)",3970
Marokkaans,"[60,70)",Autochtoon,"[30,40)",3370
Marokkaans,"[60,70)",Autochtoon,"[40,50)",2140
Marokkaans,"[60,70)",Autochtoon,"[50,60)",4620
Marokkaans,"[60,70)",Autochtoon,"[60,70)",3460
Marokkaans,"[60,70)",Autochtoon,"[70,80)",1630
Marokkaans,"[60,70)",Marokkaans,"[0,20)",9210
Marokkaans,"[60,70)",Marokkaans,"[20,30)",4390
Marokkaans,"[60,70)",Marokkaans,"[30,40)",2800
Marokkaans,"[60,70)",Marokkaans,"[40,50)",3580
Marokkaans,"[60,70)",Marokkaans,"[50,60)",3050
